epoch,eval_loss,eval_mae,eval_rmse,loss,lr,mae,rmse,val_loss,val_mae,val_rmse
153,0.43633463978767395,0.43633463978767395,0.586281955242157,2.266702175140381,6.25000029685907e-05,2.266702175140381,2.8666114807128906,0.47804784774780273,0.47804784774780273,0.638805627822876
154,0.42510437965393066,0.42510437965393066,0.574386477470398,2.296006917953491,6.25000029685907e-05,2.296006917953491,2.940847396850586,0.4692448079586029,0.4692448079586029,0.6277729868888855
155,0.4261355400085449,0.4261355400085449,0.5759301781654358,2.2612016201019287,6.25000029685907e-05,2.2612016201019287,2.867832899093628,0.46987780928611755,0.46987780928611755,0.6278610229492188
156,0.434238463640213,0.434238463640213,0.5829851031303406,2.234762668609619,6.25000029685907e-05,2.234762668609619,2.8352229595184326,0.4778781533241272,0.4778781533241272,0.637139081954956
157,0.43999621272087097,0.43999621272087097,0.5884475708007812,2.2785909175872803,6.25000029685907e-05,2.2785909175872803,2.898308515548706,0.4831475019454956,0.4831475019454956,0.642276406288147
158,0.44424915313720703,0.44424915313720703,0.5939754843711853,2.289216995239258,6.25000029685907e-05,2.289216995239258,2.9346373081207275,0.4856932759284973,0.4856932759284973,0.6459807753562927
159,0.43180978298187256,0.43180978298187256,0.5780349373817444,2.282818078994751,6.25000029685907e-05,2.282818078994751,2.8897242546081543,0.4761087894439697,0.4761087894439697,0.6334388256072998
160,0.43641355633735657,0.43641355633735657,0.5835298895835876,2.2039127349853516,6.25000029685907e-05,2.2039127349853516,2.8145735263824463,0.4805245101451874,0.4805245101451874,0.6385968327522278
161,0.43839502334594727,0.43839502334594727,0.5873187780380249,2.3042237758636475,6.25000029685907e-05,2.3042237758636475,2.945390224456787,0.4810466170310974,0.4810466170310974,0.6409807205200195
162,0.4425162076950073,0.4425162076950073,0.5908094644546509,2.289485454559326,6.25000029685907e-05,2.289485454559326,2.918707847595215,0.48493197560310364,0.48493197560310364,0.6443037390708923
163,0.4400741457939148,0.4400741457939148,0.5872430205345154,2.237922430038452,6.25000029685907e-05,2.237922430038452,2.8353466987609863,0.482976496219635,0.482976496219635,0.6416296362876892
164,0.45464470982551575,0.45464470982551575,0.6050646305084229,2.2336785793304443,3.125000148429535e-05,2.2336785793304443,2.827064275741577,0.4954875111579895,0.4954875111579895,0.6575215458869934
165,0.45209792256355286,0.45209792256355286,0.6043004393577576,2.2471811771392822,3.125000148429535e-05,2.2471811771392822,2.844489097595215,0.492725133895874,0.492725133895874,0.6548048853874207
166,0.4575372040271759,0.4575372040271759,0.6099519729614258,2.263606309890747,3.125000148429535e-05,2.263606309890747,2.8867275714874268,0.49705010652542114,0.49705010652542114,0.6599711775779724
167,0.45322227478027344,0.45322227478027344,0.6034127473831177,2.332686424255371,3.125000148429535e-05,2.332686424255371,2.993154525756836,0.49392443895339966,0.49392443895339966,0.6549773216247559
168,0.45538416504859924,0.45538416504859924,0.6059994697570801,2.287412166595459,3.125000148429535e-05,2.287412166595459,2.9200668334960938,0.494962602853775,0.494962602853775,0.6563130617141724
169,0.45581626892089844,0.45581626892089844,0.6063153743743896,2.320039987564087,3.125000148429535e-05,2.320039987564087,2.969019889831543,0.4955105781555176,0.4955105781555176,0.6562921404838562
170,0.45572561025619507,0.45572561025619507,0.6063040494918823,2.274639129638672,3.125000148429535e-05,2.274639129638672,2.884756326675415,0.4948859214782715,0.4948859214782715,0.6556529998779297
171,0.44711196422576904,0.44711196422576904,0.5975598096847534,2.278508186340332,3.125000148429535e-05,2.278508186340332,2.8771817684173584,0.4864492118358612,0.4864492118358612,0.6462844610214233
172,0.4582613408565521,0.4582613408565521,0.6093090772628784,2.273996114730835,3.125000148429535e-05,2.273996114730835,2.8979856967926025,0.49646323919296265,0.49646323919296265,0.6572813987731934
173,0.450013667345047,0.450013667345047,0.6019672155380249,2.310184955596924,3.125000148429535e-05,2.310184955596924,2.930825710296631,0.48936349153518677,0.48936349153518677,0.6503384113311768
174,0.42510437965393066,0.42510437965393066,0.574386477470398,2.3014674186706543,1.5625000742147677e-05,2.3014674186706543,2.9504568576812744,0.5007262825965881,0.5007262825965881,0.6637538075447083
