amostra,valor_real,valor_predito
amostra_1309_38.36.csv,38.36,37.85970687866211
amostra_1319_36.85.csv,36.85,37.29463577270508
amostra_1322_27.79.csv,27.79,28.253511428833008
amostra_1333_38.69.csv,38.69,38.801490783691406
amostra_1344_27.41.csv,27.41,28.065155029296875
amostra_1347_32.64.csv,32.64,32.20900344848633
amostra_1359_31.60.csv,31.6,31.26721954345703
amostra_1363_34.63.csv,34.63,34.65764236450195
amostra_1370_33.11.csv,33.11,34.09257125854492
amostra_1379_34.81.csv,34.81,34.84599685668945
amostra_1381_27.14.csv,27.14,27.500083923339844
amostra_1383_27.66.csv,27.66,28.818580627441406
amostra_1384_40.71.csv,40.71,41.62683868408203
amostra_1395_28.51.csv,28.51,27.31172752380371
amostra_1400_40.69.csv,40.69,40.11998748779297
amostra_1408_27.74.csv,27.74,27.500083923339844
amostra_1410_42.64.csv,42.64,43.510406494140625
amostra_1424_39.26.csv,39.26,38.989845275878906
amostra_1428_21.20.csv,21.2,21.472667694091797
amostra_1432_35.16.csv,35.16,34.65764236450195
amostra_1433_38.20.csv,38.2,36.72956466674805
amostra_1440_30.47.csv,30.47,31.0788631439209
amostra_1446_27.34.csv,27.34,27.31172752380371
amostra_1447_37.54.csv,37.54,36.54120635986328
amostra_1451_30.88.csv,30.88,31.0788631439209
amostra_1456_39.20.csv,39.2,39.74327087402344
amostra_1463_36.87.csv,36.87,36.91792297363281
amostra_1464_30.03.csv,30.03,30.1370792388916
amostra_1465_22.06.csv,22.06,23.167879104614258
amostra_1467_36.07.csv,36.07,34.84599685668945
amostra_1475_31.87.csv,31.87,32.39735794067383
amostra_1483_44.29.csv,44.29,43.510406494140625
amostra_1496_41.21.csv,41.21,41.250125885009766
amostra_1500_34.83.csv,34.83,34.65764236450195
amostra_1501_35.91.csv,35.91,35.976139068603516
amostra_1503_49.60.csv,49.6,48.030967712402344
amostra_1511_37.96.csv,37.96,37.48299026489258
amostra_1522_35.79.csv,35.79,35.03435516357422
amostra_1523_33.71.csv,33.71,33.150787353515625
amostra_1533_39.98.csv,39.98,38.61313247680664
amostra_1549_35.50.csv,35.5,35.411067962646484
amostra_1554_34.32.csv,34.32,33.52750015258789
amostra_1568_34.77.csv,34.77,34.09257125854492
amostra_1571_40.85.csv,40.85,41.250125885009766
amostra_1573_38.50.csv,38.5,38.04806137084961
amostra_1574_33.84.csv,33.84,34.46928405761719
amostra_1577_40.27.csv,40.27,39.9316291809082
amostra_1578_29.06.csv,29.06,29.760364532470703
amostra_1591_31.84.csv,31.84,32.20900344848633
amostra_1596_42.38.csv,42.38,41.8151969909668
amostra_1598_36.24.csv,36.24,36.35285186767578
amostra_1599_35.81.csv,35.81,37.29463577270508
amostra_1607_41.95.csv,41.95,42.56862258911133
amostra_1609_32.18.csv,32.18,31.83228874206543
amostra_1611_31.24.csv,31.24,31.643932342529297
amostra_1625_40.46.csv,40.46,40.30834197998047
amostra_1630_39.78.csv,39.78,39.17820358276367
amostra_1633_27.88.csv,27.88,27.123371124267578
amostra_1645_26.47.csv,26.47,27.123371124267578
amostra_1647_38.38.csv,38.38,39.36655807495117
amostra_1652_34.30.csv,34.3,33.150787353515625
amostra_1660_32.41.csv,32.41,31.643932342529297
amostra_1661_34.76.csv,34.76,34.28092575073242
amostra_1667_28.93.csv,28.93,27.876798629760742
amostra_1670_34.95.csv,34.95,34.28092575073242
amostra_1671_24.78.csv,24.78,25.428159713745117
amostra_1672_26.54.csv,26.54,26.935014724731445
amostra_1679_42.20.csv,42.2,41.8151969909668
amostra_1682_35.78.csv,35.78,34.65764236450195
amostra_1691_25.60.csv,25.6,24.674734115600586
amostra_1716_36.56.csv,36.56,36.164493560791016
amostra_1722_31.02.csv,31.02,31.0788631439209
amostra_1725_43.07.csv,43.07,43.322052001953125
amostra_1730_32.13.csv,32.13,30.890504837036133
amostra_1736_26.32.csv,26.32,26.558300018310547
amostra_1739_36.05.csv,36.05,35.78778076171875
amostra_1744_41.52.csv,41.52,41.250125885009766
amostra_1745_38.40.csv,38.4,36.91792297363281
