real,previsto,erro_abs,erro_rel_percent
24.74,22.05869,2.6813107,10.837957
38.42,40.823334,2.4033356,6.2554283
32.89,31.48,1.4099998,4.287017
42.84,41.1192,1.7207985,4.0168033
36.99,35.2565,1.7335014,4.6864057
30.9,29.906666,0.9933338,3.2146726
28.65,29.70857,1.0585709,3.694837
31.23,33.79561,2.565609,8.215207
35.2,37.08079,1.8807907,5.3431554
34.08,35.14,1.0599976,3.1103213
27.47,27.496923,0.026924133,0.098012865
39.04,37.901817,1.1381836,2.915429
27.53,26.42,1.1100006,4.031967
26.74,27.496923,0.7569237,2.8306794
26.06,24.390516,1.6694832,6.406306
38.5,36.436665,2.0633354,5.359313
31.32,31.311666,0.008333206,0.02660666
31.92,32.23,0.30999947,0.97117627
32.12,36.7,4.580002,14.259034
32.12,31.167692,0.95230675,2.9648404
35.23,34.093334,1.1366653,3.2264132
31.97,32.205,0.23500252,0.735072
34.22,33.24,0.97999954,2.8638208
32.0,34.105,2.1049995,6.5781236
41.41,37.963158,3.4468422,8.323695
28.18,29.528126,1.3481255,4.7839794
34.47,33.79561,0.6743927,1.9564626
32.86,31.948824,0.9111767,2.7729053
33.71,33.79561,0.085609436,0.25395858
36.33,39.0625,2.7324982,7.521327
37.03,36.126877,0.90312195,2.4388928
30.01,29.985556,0.02444458,0.08145478
34.82,34.145554,0.6744461,1.9369503
36.34,38.054,1.7140007,4.7165675
32.2,32.17093,0.029071808,0.090285115
33.19,31.948824,1.2411747,3.7396047
44.71,43.86667,0.8433304,1.8862233
39.56,37.201904,2.358097,5.960811
27.73,27.496923,0.2330761,0.84051967
38.73,35.914997,2.8150024,7.268274
32.53,31.36,1.1699982,3.5966747
32.53,34.442104,1.9121056,5.877976
36.47,39.0,2.5299988,6.937205
32.57,33.451668,0.8816681,2.7069945
28.53,25.535833,2.9941673,10.494802
37.61,35.66594,1.9440613,5.1690006
27.83,31.17,3.3400002,12.001438
33.11,30.53,2.58,7.7922077
31.94,36.7,4.76,14.902944
32.78,35.286,2.5060005,7.6449075
34.16,34.72091,0.5609093,1.642006
48.84,44.71143,4.1285706,8.453257
38.77,40.136,1.3660011,3.5233457
31.16,32.101665,0.94166565,3.0220335
33.13,32.17093,0.9590721,2.894875
29.54,27.496923,2.0430775,6.9163084
30.05,32.205,2.1550026,7.17139
35.04,35.59,0.54999924,1.5696324
38.94,40.136,1.196003,3.0713997
43.81,41.949474,1.860527,4.246809
33.06,36.73743,3.6774292,11.1235
26.51,25.535833,0.97416687,3.6747146
31.6,31.764444,0.16444397,0.5203923
35.25,37.201904,1.9519043,5.5373173
35.24,36.126877,0.88687515,2.5166717
36.83,35.771667,1.0583344,2.873566
32.44,31.809168,0.63083076,1.9446079
38.54,39.664284,1.1242828,2.9171844
26.23,27.5975,1.3675003,5.213497
24.58,26.7,2.1200008,8.624902
37.09,33.03,4.0600014,10.94635
22.28,22.05869,0.22131157,0.9933194
41.46,41.52,0.060001373,0.14472112
41.13,37.201904,3.9280968,9.550442
28.25,31.74,3.4899998,12.353981
33.05,35.75,2.7000008,8.169442
33.6,32.17093,1.4290695,4.2531834
43.54,41.949474,1.5905266,3.6530237
37.16,37.154373,0.0056266785,0.015141761
42.15,43.462856,1.3128548,3.1147206
24.11,24.390516,0.28051567,1.1634827
23.8,24.08081,0.2808113,1.1798795
28.7,27.5975,1.1025009,3.8414664
30.68,29.528126,1.1518745,3.7544801
26.68,23.234285,3.445715,12.914973
36.81,31.764444,5.045557,13.7070265
39.46,40.65786,1.1978607,3.0356328
39.34,38.46,0.88000107,2.2369118
35.31,38.179,2.8689995,8.125175
28.32,27.97325,0.34675026,1.2244006
31.12,29.528126,1.5918751,5.1152797
34.02,33.825,0.1949997,0.57319134
31.49,33.77667,2.2866688,7.2615714
32.64,33.340836,0.7008362,2.1471698
33.69,34.598335,0.90833664,2.6961613
29.27,32.22,2.9500008,10.078582
31.01,30.360476,0.6495247,2.0945654
