amostra,valor_real,valor_predito
amostra_2543_273.23.csv,273.23,280.5675
amostra_2547_242.01.csv,242.01,235.24506
amostra_2549_358.19.csv,358.19,306.46603
amostra_2551_338.09.csv,338.09,323.73172
amostra_2557_322.57.csv,322.57,299.9914
amostra_2560_405.65.csv,405.65,438.11694
amostra_2568_353.16.csv,353.16,360.42133
amostra_2569_386.67.csv,386.67,407.90198
amostra_2571_355.38.csv,355.38,371.21237
amostra_2576_284.71.csv,284.71,319.41528
amostra_2578_351.95.csv,351.95,349.63025
amostra_2580_233.80.csv,233.8,230.92863
amostra_2584_360.49.csv,360.49,364.73773
amostra_2597_368.25.csv,368.25,377.687
amostra_2612_373.07.csv,373.07,375.5288
amostra_2615_331.75.csv,331.75,358.2631
amostra_2620_359.63.csv,359.63,347.47205
amostra_2628_421.50.csv,421.5,418.69302
amostra_2629_245.50.csv,245.5,246.0361
amostra_2632_292.74.csv,292.74,310.78244
amostra_2636_251.23.csv,251.23,250.35252
amostra_2643_380.99.csv,380.99,379.8452
amostra_2645_456.44.csv,456.44,440.27515
amostra_2656_302.27.csv,302.27,356.1049
amostra_2659_307.75.csv,307.75,282.7257
amostra_2662_247.83.csv,247.83,207.1883
amostra_2663_425.42.csv,425.42,453.2244
amostra_2671_241.74.csv,241.74,261.1436
amostra_2672_293.38.csv,293.38,295.67496
amostra_2675_446.24.csv,446.24,435.9587
amostra_2682_348.12.csv,348.12,375.5288
amostra_2687_383.37.csv,383.37,394.9527
amostra_2691_232.43.csv,232.43,235.24506
amostra_2693_222.07.csv,222.07,211.50473
amostra_2697_360.35.csv,360.35,343.1556
amostra_2700_383.58.csv,383.58,392.7945
amostra_2701_286.82.csv,286.82,228.77042
amostra_2703_342.99.csv,342.99,330.20636
amostra_2706_258.83.csv,258.83,280.5675
amostra_2709_368.72.csv,368.72,338.8392
amostra_2719_257.09.csv,257.09,258.98538
amostra_2721_402.47.csv,402.47,377.687
amostra_2723_302.42.csv,302.42,287.0421
amostra_2732_300.65.csv,300.65,347.47205
