arquivo,real_kWh,previsto_kWh,erro_absoluto,erro_relativo_%
amostra_3102_26.51.npy,26.51,27.62915,1.1191503906249984,4.2216159586005215
amostra_4355_26.53.npy,26.53,26.72876,0.19875976562499886,0.7491887132491476
amostra_3376_26.53.npy,26.53,26.596495,0.06649467468261605,0.2506395577935019
amostra_1672_26.54.npy,26.54,26.811249,0.27124877929687585,1.022037600967882
amostra_1234_26.54.npy,26.54,26.560127,0.020127258300782103,0.0758374464988022
amostra_4952_26.58.npy,26.58,27.807487,1.2274874877929705,4.618086861523591
amostra_4711_26.66.npy,26.66,27.33396,0.6739595794677733,2.527980418108677
amostra_3235_26.68.npy,26.68,27.581783,0.9017832946777347,3.379997356363323
amostra_4873_26.69.npy,26.69,27.625053,0.9350534057617175,3.5033848098977796
amostra_5101_26.71.npy,26.71,27.709969,0.9999685668945304,3.7437984533677664
amostra_3546_26.74.npy,26.74,27.596098,0.8560979461669938,3.2015629998765665
amostra_2873_26.74.npy,26.74,27.246191,0.506191024780275,1.893010563875374
amostra_4784_26.76.npy,26.76,27.470278,0.7102777862548812,2.6542518170959686
amostra_4297_26.76.npy,26.76,27.324116,0.5641157531738266,2.1080558788259585
amostra_3608_26.76.npy,26.76,28.459877,1.6998770141601547,6.3523057330349575
amostra_4080_26.77.npy,26.77,26.93835,0.1683506774902348,0.6288781378043885
amostra_2474_26.78.npy,26.78,27.814247,1.0342471313476551,3.8620131865110348
amostra_2651_26.79.npy,26.79,28.233622,1.44362159729004,5.388658444531691
amostra_0981_26.80.npy,26.8,26.940155,0.1401550292968743,0.5229665272271428
amostra_0532_26.81.npy,26.81,27.643665,0.8336653137207044,3.109531196272676
amostra_4800_26.83.npy,26.83,27.652573,0.8225726318359392,3.065868922236076
amostra_1788_26.90.npy,26.9,28.508953,1.6089530944824233,5.981238269451388
amostra_5753_26.92.npy,26.92,27.35281,0.43280990600585767,1.6077633952669301
amostra_4910_26.96.npy,26.96,27.11499,0.15499023437499915,0.5748895933790769
amostra_2328_26.96.npy,26.96,28.587847,1.6278467559814445,6.038007255124052
amostra_5464_26.97.npy,26.97,27.913332,0.943331985473634,3.4977085112111013
amostra_5580_27.00.npy,27.0,27.659605,0.6596050262451172,2.442981578685619
amostra_5455_27.05.npy,27.05,27.591217,0.5412170410156243,2.000802369743528
amostra_5723_27.08.npy,27.08,27.794897,0.7148970794677751,2.639944902022804
amostra_2318_27.12.npy,27.12,28.69505,1.5750492858886709,5.8077038565216474
amostra_1381_27.14.npy,27.14,28.297737,1.1577371215820307,4.265796321230768
amostra_1204_27.14.npy,27.14,27.678568,0.5385678863525385,1.9844063609157647
amostra_4785_27.17.npy,27.17,27.837492,0.6674919891357405,2.4567242883170426
amostra_3508_27.19.npy,27.19,28.24486,1.054859695434569,3.8795869637166933
amostra_2423_27.19.npy,27.19,27.896666,0.7066655731201159,2.598990706583729
amostra_3388_27.20.npy,27.2,27.765682,0.5656822204589851,2.0797140458050922
amostra_1831_27.22.npy,27.22,28.284245,1.0642445373535168,3.909788895494184
amostra_5527_27.25.npy,27.25,27.962364,0.7123641967773438,2.6141805386324544
amostra_5278_27.25.npy,27.25,28.498663,1.2486629486083984,4.58224935269137
amostra_2313_27.25.npy,27.25,28.083864,0.8338642120361328,3.060052154261038
amostra_5811_27.25.npy,27.25,28.438143,1.1881427764892578,4.36015697794223
amostra_4890_27.27.npy,27.27,28.429838,1.1598381805419926,4.2531653118518244
amostra_2444_27.30.npy,27.3,29.03615,1.7361499786376946,6.3595237312736055
amostra_3294_27.31.npy,27.31,27.758825,0.4488253021240247,1.643446730589618
amostra_2079_27.31.npy,27.31,28.195885,0.885884704589845,3.2438107088606563
amostra_1288_27.31.npy,27.31,28.103352,0.7933515930175794,2.9049856939493934
amostra_1446_27.34.npy,27.34,29.327887,1.9878865814208986,7.270982375350762
amostra_0110_27.36.npy,27.36,27.819054,0.4590536499023443,1.6778276677717263
amostra_0334_27.36.npy,27.36,28.296469,0.9364687347412115,3.4227658433523813
amostra_3814_27.39.npy,27.39,27.601023,0.2110227203369135,0.7704370950599252
amostra_5552_27.40.npy,27.4,28.005325,0.6053253173828139,2.209216486798591
amostra_1344_27.41.npy,27.41,28.61069,1.2006891632080077,4.380478523195942
amostra_4027_27.44.npy,27.44,27.949926,0.5099263763427722,1.8583322753016478
amostra_1257_27.46.npy,27.46,28.652283,1.1922827148437491,4.341888983407681
amostra_2860_27.47.npy,27.47,27.536934,0.06693389892578239,0.2436618089762737
amostra_0750_27.47.npy,27.47,28.583904,1.113904266357423,4.054984588123127
amostra_0785_27.47.npy,27.47,28.158358,0.688357620239259,2.505852276080302
amostra_0719_27.48.npy,27.48,28.314915,0.8349147033691402,3.0382631126970168
amostra_3647_27.50.npy,27.5,28.718927,1.2189273834228516,4.4324632124467325
amostra_2521_27.51.npy,27.51,29.110956,1.6009561920166,5.819542682721192
amostra_2867_27.53.npy,27.53,28.544971,1.014971466064452,3.686783385631863
amostra_4584_27.54.npy,27.54,27.76085,0.22085090637207117,0.8019277646044706
amostra_0544_27.56.npy,27.56,28.421026,0.8610262298583997,3.1241880618954996
amostra_4989_27.58.npy,27.58,28.630033,1.050033493041994,3.8072280385859103
amostra_4315_27.59.npy,27.59,28.318663,0.7286626434326173,2.6410389395890443
amostra_0598_27.61.npy,27.61,28.579098,0.9690977478027349,3.509952002183031
amostra_1854_27.63.npy,27.63,28.69971,1.0697108459472666,3.8715557218504038
amostra_1383_27.66.npy,27.66,28.30851,0.6485098266601561,2.3445763798270285
amostra_3511_27.67.npy,27.67,27.906435,0.2364350128173811,0.8544814341069067
amostra_4249_27.71.npy,27.71,28.456675,0.7466745758056632,2.6946033049645006
amostra_2976_27.73.npy,27.73,28.043676,0.313676376342773,1.1311805854409411
amostra_1408_27.74.npy,27.74,28.446827,0.7068269348144547,2.548042302863932
amostra_2087_27.74.npy,27.74,28.961296,1.2212960815429703,4.402653502317846
amostra_0436_27.75.npy,27.75,28.710878,0.9608783721923828,3.4626247646572357
amostra_2779_27.75.npy,27.75,28.884565,1.1345653533935547,4.08852379601281
amostra_4470_27.76.npy,27.76,28.9536,1.1935999298095687,4.2997115627145845
amostra_2584_27.78.npy,27.78,28.409128,0.6291281890869129,2.2646803062883833
amostra_1924_27.78.npy,27.78,28.589449,0.8094489288330067,2.9137830411555314
amostra_2363_27.79.npy,27.79,28.058382,0.26838203430175867,0.9657503933132734
amostra_1322_27.79.npy,27.79,28.760666,0.9706658935546884,3.492860358239253
amostra_3036_27.83.npy,27.83,27.84454,0.01453964233398608,0.052244492755968666
amostra_3631_27.84.npy,27.84,28.785713,0.9457131958007814,3.396958318249933
amostra_1927_27.86.npy,27.86,28.363346,0.5033460998535162,1.8066981329989813
amostra_0925_27.87.npy,27.87,28.629734,0.7597340393066396,2.7259922472430556
amostra_1633_27.88.npy,27.88,28.354305,0.47430526733398537,1.7012384050716836
amostra_4673_27.91.npy,27.91,28.237314,0.3273142242431639,1.1727489224047436
amostra_4968_27.91.npy,27.91,28.770578,0.8605783843994139,3.0834051752039198
amostra_4886_27.92.npy,27.92,28.665321,0.7453213500976545,2.6694890762809975
amostra_2060_27.93.npy,27.93,27.974113,0.044113464355469034,0.1579429443446797
amostra_1268_27.93.npy,27.93,28.743362,0.8133624267578128,2.91214617528755
amostra_2568_27.94.npy,27.94,29.40985,1.469849166870116,5.260734312348303
amostra_0994_27.95.npy,27.95,28.799004,0.8490036010742195,3.037579968065186
amostra_4233_27.96.npy,27.96,28.868155,0.9081545257568351,3.2480490906896824
amostra_0608_28.00.npy,28.0,27.70786,0.29213905334472656,1.043353761945452
amostra_3804_28.00.npy,28.0,28.758804,0.7588043212890625,2.710015433175223
amostra_3409_28.02.npy,28.02,28.692625,0.6726250457763676,2.4005176508792565
amostra_5118_28.03.npy,28.03,28.432653,0.4026534271240223,1.4365088374028623
amostra_4497_28.03.npy,28.03,29.87215,1.842150421142577,6.572067146423749
amostra_4608_28.06.npy,28.06,28.928244,0.8682436370849622,3.094239618977057
amostra_5740_28.07.npy,28.07,27.928164,0.14183647155761747,0.5052955880214374
amostra_0821_28.07.npy,28.07,29.075207,1.0052067565917966,3.5810714520548506
amostra_1141_28.08.npy,28.08,28.955708,0.8757075500488298,3.1186166312280266
amostra_5515_28.09.npy,28.09,28.72975,0.6397496795654298,2.277499749253933
amostra_5933_28.11.npy,28.11,29.55872,1.4487196350097662,5.1537518143357035
amostra_4748_28.17.npy,28.17,29.315706,1.145706253051756,4.067114849314009
amostra_2916_28.18.npy,28.18,29.295813,1.1158126068115237,3.9595905138804963
amostra_3640_28.18.npy,28.18,28.994215,0.81421501159668,2.8893364499527325
amostra_2198_28.18.npy,28.18,28.603054,0.42305404663085966,1.501256375553086
amostra_3371_28.19.npy,28.19,29.069504,0.8795037841796862,3.119914097834999
amostra_4392_28.19.npy,28.19,29.515211,1.3252111053466784,4.700997181080803
amostra_5559_28.20.npy,28.2,29.08091,0.880909729003907,3.1237933652620815
amostra_4338_28.21.npy,28.21,28.521832,0.311831512451171,1.105393521627689
amostra_0381_28.22.npy,28.22,29.024506,0.8045056152343761,2.8508349228716376
amostra_0867_28.23.npy,28.23,29.202377,0.9723773193359371,3.444482179723475
amostra_4200_28.23.npy,28.23,28.998407,0.7684073638916011,2.721953113324836
amostra_3203_28.25.npy,28.25,28.901976,0.6519756317138672,2.3078783423499725
amostra_4955_28.26.npy,28.26,30.049671,1.7896711730957016,6.332877470260797
amostra_3566_28.28.npy,28.28,29.333742,1.0537421417236317,3.7261037543268447
amostra_5373_28.31.npy,28.31,29.504354,1.1943544769287122,4.21884308346419
amostra_1252_28.32.npy,28.32,28.957571,0.6375710296630857,2.251310132991122
amostra_3258_28.32.npy,28.32,28.559586,0.23958557128906222,0.8459942489020558
amostra_5218_28.36.npy,28.36,29.517986,1.1579862976074224,4.08316748098527
amostra_0650_28.36.npy,28.36,29.277313,0.9173132324218756,3.2345318491603514
amostra_3315_28.38.npy,28.38,29.229864,0.8498641204833994,2.994588162379843
amostra_3954_28.38.npy,28.38,30.065483,1.6854830932617197,5.938982005855249
amostra_0806_28.39.npy,28.39,29.988796,1.5987962341308588,5.631547143821271
amostra_3903_28.40.npy,28.4,29.026741,0.6267410278320327,2.2068346050423684
amostra_3668_28.42.npy,28.42,29.372805,0.9528046417236311,3.3525849462478217
amostra_0903_28.45.npy,28.45,30.001213,1.5512130737304695,5.452418536838206
amostra_4720_28.46.npy,28.46,29.39767,0.9376707458496085,3.2946969284947594
amostra_0197_28.46.npy,28.46,29.32501,0.8650102996826163,3.039389668596684
amostra_5293_28.48.npy,28.48,30.367683,1.8876834106445308,6.628101863218156
amostra_5969_28.50.npy,28.5,29.34065,0.8406505584716797,2.9496510823567705
amostra_1395_28.51.npy,28.51,28.66172,0.1517202758789047,0.5321651205854251
amostra_0977_28.51.npy,28.51,29.355429,0.8454286956787094,2.9653759932609938
amostra_0127_28.51.npy,28.51,29.043688,0.5336878204345687,1.871932025375548
amostra_3025_28.53.npy,28.53,29.200024,0.6700236511230457,2.3484880866563116
amostra_3359_28.54.npy,28.54,29.393589,0.8535890197753915,2.9908515058703276
amostra_5261_28.54.npy,28.54,28.907677,0.3676766967773446,1.288285552828818
amostra_3968_28.59.npy,28.59,28.981266,0.39126602172851577,1.3685415240591667
amostra_4944_28.60.npy,28.6,28.950457,0.3504566192626939,1.2253727946248036
amostra_2852_28.65.npy,28.65,29.91956,1.269559478759767,4.431272177171961
amostra_3227_28.70.npy,28.7,29.578493,0.8784931182861335,3.0609516316590017
amostra_3630_28.72.npy,28.72,29.349447,0.6294472503662121,2.1916686990466996
amostra_5401_28.72.npy,28.72,29.56181,0.841809539794923,2.9310917123778655
amostra_2025_28.73.npy,28.73,29.415438,0.6854376983642574,2.3857908053054553
amostra_5009_28.73.npy,28.73,29.392817,0.6628165435791011,2.3070537541910934
amostra_2301_28.76.npy,28.76,29.604635,0.8446352386474594,2.9368401900120285
amostra_4555_28.77.npy,28.77,30.16237,1.3923706817626957,4.8396617370966135
amostra_5778_28.82.npy,28.82,29.144867,0.3248669433593747,1.1272274231761787
amostra_5262_28.83.npy,28.83,30.08424,1.2542399597167986,4.3504681225001685
amostra_4836_28.86.npy,28.86,30.094656,1.2346559906005865,4.278087285518318
amostra_3994_28.86.npy,28.86,28.992887,0.13288749694824276,0.4604556373812985
amostra_3826_28.87.npy,28.87,29.188427,0.3184269714355459,1.1029683804487216
amostra_0674_28.88.npy,28.88,29.395966,0.515965576171876,1.7865844050272714
amostra_5169_28.89.npy,28.89,28.380804,0.5091959381103521,1.762533534476816
amostra_0765_28.89.npy,28.89,29.840418,0.950417861938476,3.2897814535772794
amostra_5976_28.93.npy,28.93,30.961704,2.031704254150391,7.022828393191811
amostra_1667_28.93.npy,28.93,29.368938,0.43893844604492216,1.5172431595054345
amostra_4300_28.95.npy,28.95,29.7219,0.771900939941407,2.6663244902984697
amostra_5925_28.99.npy,28.99,29.561924,0.5719239807128922,1.9728319445080793
amostra_5715_29.00.npy,29.0,30.304258,1.3042583465576172,4.497442574336611
amostra_0079_29.01.npy,29.01,29.803299,0.7932989501953109,2.7345706659610856
amostra_2624_29.04.npy,29.04,28.798847,0.24115280151367102,0.8304159831737983
amostra_1578_29.06.npy,29.06,29.668596,0.6085962677001966,2.094274837233987
amostra_1256_29.10.npy,29.1,30.126518,1.0265182495117173,3.5275541220333926
amostra_0393_29.10.npy,29.1,30.61365,1.5136493682861314,5.20154422091454
amostra_3629_29.10.npy,29.1,30.161766,1.0617660522460923,3.64868059191097
amostra_1065_29.15.npy,29.15,30.417288,1.2672878265380874,4.347471103046612
amostra_5125_29.17.npy,29.17,29.56984,0.3998394775390608,1.3707215548133727
amostra_0023_29.18.npy,29.18,30.079973,0.8999732208251956,3.084212545665509
amostra_2226_29.20.npy,29.2,29.342875,0.14287452697753977,0.4892963252655471
amostra_4670_29.21.npy,29.21,30.320961,1.1109609985351554,3.8033584338759168
amostra_3823_29.22.npy,29.22,30.407099,1.1870987701416027,4.06262412779467
amostra_2018_29.24.npy,29.24,30.561705,1.3217046356201188,4.520193692271269
amostra_1847_29.25.npy,29.25,29.704401,0.45440101623535156,1.5535077478131678
amostra_5219_29.26.npy,29.26,30.223139,0.9631388092041,3.2916569009025975
amostra_5777_29.26.npy,29.26,29.56387,0.3038694763183578,1.0385149566587757
amostra_3795_29.27.npy,29.27,30.387442,1.1174416351318364,3.817702887365345
amostra_3277_29.27.npy,29.27,30.31014,1.0401406097412114,3.5536064562391916
amostra_1124_29.28.npy,29.28,29.37917,0.09916946411132699,0.338693524970379
amostra_3613_29.28.npy,29.28,30.584085,1.304085464477538,4.453843799445143
amostra_5036_29.29.npy,29.29,30.901075,1.6110753631591805,5.500428006688906
amostra_2205_29.29.npy,29.29,30.990204,1.7002038574218759,5.804724675390495
amostra_3416_29.31.npy,29.31,30.526806,1.2168058776855482,4.151504188623501
amostra_0567_29.33.npy,29.33,30.010345,0.6803454589843767,2.3196231128004663
amostra_2575_29.34.npy,29.34,30.413322,1.073322448730469,3.6582223883110734
amostra_4951_29.36.npy,29.36,30.271349,0.9113489532470709,3.1040495682802143
amostra_1865_29.37.npy,29.37,30.581923,1.2119225311279287,4.126396088280315
amostra_1285_29.38.npy,29.38,30.383728,1.003728027343751,3.4163649671332577
amostra_0745_29.39.npy,29.39,29.566362,0.17636238098144474,0.6000761516891621
amostra_5994_29.40.npy,29.4,29.4654,0.06540069580078267,0.22245134626116556
amostra_4808_29.40.npy,29.4,31.59254,2.1925407409667983,7.45762156791428
amostra_4551_29.41.npy,29.41,30.55975,1.1497496032714842,3.9093832141158935
amostra_5749_29.46.npy,29.46,30.481184,1.0211840057373038,3.4663408205611126
amostra_0859_29.49.npy,29.49,29.725578,0.2355783081054703,0.7988413296218052
amostra_1904_29.49.npy,29.49,30.64617,1.1561696624755875,3.920548194220372
amostra_5280_29.50.npy,29.5,29.357445,0.14255523681640625,0.483238090903072
amostra_0132_29.53.npy,29.53,29.550568,0.020567626953123863,0.06964993888629821
amostra_3090_29.54.npy,29.54,31.603727,2.063727340698243,6.9862130693914795
amostra_4936_29.54.npy,29.54,30.167234,0.627234420776368,2.123339271416276
amostra_5795_29.54.npy,29.54,30.206911,0.6669110870361337,2.257654323074251
amostra_4611_29.57.npy,29.57,30.854012,1.284011535644531,4.342277766805989
amostra_0325_29.57.npy,29.57,30.880306,1.310306243896484,4.431201365899506
amostra_5322_29.59.npy,29.59,30.751991,1.1619912719726564,3.9269728691201635
amostra_2543_29.60.npy,29.6,31.140594,1.5405944824218736,5.2047110892630855
amostra_1801_29.61.npy,29.61,29.953316,0.3433157348632818,1.1594587465831874
amostra_3570_29.61.npy,29.61,30.49883,0.8888307952880865,3.0017926217091744
amostra_2279_29.61.npy,29.61,31.041683,1.431683197021485,4.835134066266413
amostra_5031_29.62.npy,29.62,30.618639,0.9986389923095693,3.3715023373044204
amostra_5363_29.68.npy,29.68,30.32662,0.6466201019287112,2.1786391574417494
amostra_2009_29.68.npy,29.68,30.554462,0.8744624328613284,2.9463019975112146
amostra_4436_29.68.npy,29.68,30.998281,1.3182814788818362,4.441649187607265
amostra_3599_29.69.npy,29.69,30.571,0.8809991455078112,2.9673261889788183
amostra_2212_29.70.npy,29.7,30.707306,1.0073059082031257,3.391602384522309
amostra_2722_29.71.npy,29.71,30.577131,0.8671312713623038,2.918651199469215
amostra_4848_29.72.npy,29.72,30.773628,1.0536282348632824,3.545182486081031
amostra_2574_29.72.npy,29.72,31.092295,1.3722946929931652,4.617411483826263
amostra_5228_29.73.npy,29.73,31.670885,1.9408850860595699,6.5283723042703325
amostra_3383_29.74.npy,29.74,30.287699,0.5476987457275406,1.8416232203347027
amostra_4930_29.76.npy,29.76,31.745556,1.9855558776855453,6.671894750287451
amostra_4420_29.79.npy,29.79,30.608126,0.8181256866455087,2.7463097906865013
