TIME,VRMS(V) L1 AVG,VRMS(V) L2 AVG,VRMS(V) L3 AVG,VTHD L1 AVG,VTHD L2 AVG,VTHD L3 AVG,IRMS(A) L1 AVG,IRMS(A) L2 AVG,IRMS(A) L3 AVG,ITHD L1 AVG,ITHD L2 AVG,ITHD L3 AVG,P(kW) L1 AVG,P(kW) L2 AVG,P(kW) L3 AVG,P(kW) ALL AVG,S(kVA) L1 AVG,S(kVA) L2 AVG,S(kVA) L3 AVG,S(kVA) ALL AVG,Q(kvar) L1 AVG,Q(kvar) L2 AVG,Q(kvar) L3 AVG,Q(kvar) ALL AVG,TPF L1 AVG,TPF L2 AVG,TPF L3 AVG,TPF ALL AVG,Energy(kWh) L1,Energy(kWh) L2,Energy(kWh) L3,Energy(kWh) ALL,FREQ AVG
2025-04-18 04:45:05,223.397,222.781,222.293,1.3,1.34,1.3,8.538,3.601,8.041,17.43,32.44,15.51,1.514,0.712,-1.572,0.653,1.907,0.802,1.787,4.497,-1.16,0.365,0.844,0.049,0.79,0.89,-0.88,0.15,16.849,9.151,-17.273,8.727,60.01
2025-04-18 04:46:05,223.425,222.891,222.379,1.33,1.38,1.33,8.542,3.588,8.088,17.55,32.53,15.78,1.512,0.712,-1.582,0.642,1.908,0.8,1.799,4.507,-1.164,0.356,0.855,0.047,0.79,0.89,-0.88,0.14,16.873,9.162,-17.299,8.737,60.03
2025-04-18 04:47:05,223.402,222.915,222.368,1.33,1.38,1.32,8.526,3.586,8.084,17.59,32.55,16.4,1.514,0.715,-1.586,0.642,1.905,0.799,1.798,4.502,-1.156,0.353,0.846,0.043,0.79,0.89,-0.88,0.14,16.897,9.173,-17.323,8.747,60.01
2025-04-18 04:48:05,223.296,222.799,222.233,1.3,1.34,1.29,8.534,3.593,8.08,17.47,32.45,15.55,1.517,0.714,-1.581,0.65,1.906,0.8,1.796,4.502,-1.153,0.357,0.851,0.055,0.8,0.89,-0.88,0.14,16.921,9.184,-17.348,8.757,60.0
2025-04-18 04:49:05,223.533,222.925,222.378,1.33,1.35,1.33,8.526,3.578,8.052,17.61,32.53,15.76,1.513,0.712,-1.576,0.649,1.906,0.798,1.791,4.494,-1.159,0.354,0.85,0.045,0.79,0.89,-0.88,0.15,16.945,9.196,-17.373,8.768,60.02
2025-04-18 04:50:05,223.488,222.914,222.32,1.32,1.35,1.34,8.529,3.574,8.106,17.65,32.65,15.73,1.511,0.714,-1.586,0.64,1.906,0.797,1.802,4.505,-1.161,0.348,0.85,0.036,0.79,0.9,-0.88,0.14,16.968,9.207,-17.397,8.778,60.02
2025-04-18 04:51:05,223.458,222.867,222.286,1.3,1.34,1.33,8.541,3.599,8.1,17.48,32.46,16.1,1.519,0.712,-1.59,0.642,1.909,0.802,1.8,4.511,-1.155,0.363,0.845,0.053,0.8,0.89,-0.88,0.14,16.992,9.218,-17.422,8.788,60.01
2025-04-18 04:52:05,223.38,222.806,222.225,1.26,1.3,1.28,8.534,3.589,8.063,17.63,32.39,15.38,1.515,0.713,-1.578,0.651,1.906,0.8,1.792,4.498,-1.157,0.359,0.849,0.051,0.79,0.89,-0.88,0.15,17.016,9.229,-17.448,8.798,60.03
2025-04-18 04:53:05,223.491,222.839,222.331,1.26,1.29,1.27,8.535,4.104,8.025,17.54,27.38,15.53,1.513,0.831,-1.568,0.775,1.908,0.915,1.784,4.606,-1.162,0.376,0.85,0.064,0.79,0.91,-0.88,0.17,17.04,9.242,-17.472,8.81,60.02
2025-04-18 04:54:05,223.632,222.99,222.444,1.29,1.32,1.31,8.528,4.054,8.051,17.79,27.5,15.76,1.508,0.821,-1.576,0.753,1.907,0.904,1.791,4.602,-1.167,0.377,0.85,0.06,0.79,0.91,-0.88,0.16,17.064,9.255,-17.497,8.821,60.03
2025-04-18 04:55:05,223.624,223.023,222.373,1.26,1.3,1.27,8.523,4.037,8.044,17.76,27.56,15.21,1.513,0.815,-1.575,0.753,1.906,0.9,1.789,4.595,-1.159,0.382,0.848,0.07,0.79,0.91,-0.88,0.16,17.088,9.268,-17.522,8.833,60.04
2025-04-18 04:56:05,223.516,222.898,222.256,1.24,1.27,1.23,8.54,4.028,8.031,17.58,27.65,14.96,1.516,0.812,-1.571,0.757,1.909,0.898,1.785,4.592,-1.16,0.382,0.846,0.069,0.79,0.9,-0.88,0.17,17.111,9.281,-17.547,8.845,60.04
2025-04-18 04:57:05,223.557,222.943,222.302,1.26,1.29,1.26,8.533,4.02,8.07,17.66,27.65,15.09,1.511,0.811,-1.576,0.747,1.908,0.896,1.794,4.598,-1.164,0.381,0.857,0.074,0.79,0.91,-0.88,0.16,17.135,9.293,-17.572,8.857,60.04
2025-04-18 04:58:05,223.56,222.974,222.326,1.27,1.3,1.27,8.534,4.73,8.062,17.71,23.04,15.08,1.509,0.942,-1.575,0.876,1.908,1.055,1.792,4.755,-1.167,0.474,0.849,0.156,0.79,0.89,-0.88,0.18,17.159,9.308,-17.596,8.87,60.04
2025-04-18 04:59:05,223.556,223.055,222.357,1.25,1.28,1.26,8.55,4.621,8.057,17.59,23.2,15.11,1.518,0.91,-1.578,0.85,1.911,1.031,1.791,4.733,-1.162,0.483,0.847,0.168,0.79,0.88,-0.88,0.18,17.183,9.322,-17.621,8.884,60.04
2025-04-18 05:00:05,223.461,222.944,222.218,1.22,1.25,1.23,8.538,4.651,8.144,17.79,22.97,15.4,1.515,0.918,-1.601,0.833,1.908,1.037,1.81,4.755,-1.159,0.482,0.843,0.166,0.79,0.89,-0.88,0.18,17.207,9.337,-17.646,8.897,60.04
2025-04-18 05:01:05,223.469,222.962,222.305,1.23,1.26,1.25,8.561,4.667,8.172,17.52,22.96,14.92,1.519,0.922,-1.602,0.84,1.913,1.041,1.817,4.77,-1.162,0.482,0.857,0.176,0.79,0.89,-0.88,0.18,17.23,9.351,-17.671,8.91,60.02
2025-04-18 05:02:05,223.501,223.044,222.377,1.25,1.29,1.28,8.564,4.676,8.102,17.65,22.84,15.16,1.518,0.923,-1.585,0.856,1.914,1.043,1.802,4.759,-1.165,0.485,0.857,0.176,0.79,0.89,-0.88,0.18,17.254,9.366,-17.696,8.924,60.03
2025-04-18 05:03:05,223.582,223.014,222.385,1.28,1.31,1.28,8.579,4.67,8.077,17.68,22.9,15.77,1.523,0.923,-1.586,0.86,1.918,1.042,1.796,4.756,-1.166,0.483,0.843,0.159,0.79,0.89,-0.88,0.18,17.278,9.38,-17.722,8.937,60.04
2025-04-18 05:04:05,223.593,222.919,222.355,1.28,1.3,1.27,8.581,4.681,8.06,17.62,22.85,15.19,1.523,0.924,-1.578,0.869,1.919,1.043,1.792,4.754,-1.166,0.485,0.849,0.168,0.79,0.89,-0.88,0.18,17.302,9.395,-17.746,8.951,60.05
2025-04-18 05:05:05,223.581,222.842,222.322,1.25,1.28,1.24,8.549,4.659,8.053,17.59,22.93,15.08,1.515,0.923,-1.575,0.862,1.911,1.038,1.79,4.74,-1.166,0.475,0.851,0.161,0.79,0.89,-0.88,0.18,17.326,9.409,-17.771,8.964,60.04
2025-04-18 05:06:05,223.389,222.761,222.253,1.23,1.26,1.24,8.542,4.669,8.076,17.53,22.92,15.47,1.514,0.926,-1.579,0.861,1.908,1.04,1.795,4.743,-1.161,0.473,0.853,0.164,0.79,0.89,-0.88,0.18,17.35,9.424,-17.796,8.978,60.02
2025-04-18 05:07:05,223.434,222.797,222.301,1.24,1.28,1.26,8.519,4.674,8.059,17.57,22.82,15.53,1.511,0.923,-1.578,0.856,1.903,1.041,1.791,4.736,-1.157,0.481,0.847,0.171,0.79,0.89,-0.88,0.18,17.374,9.438,-17.821,8.991,60.02
2025-04-18 05:08:05,223.572,222.984,222.433,1.27,1.3,1.28,8.509,4.666,8.06,17.62,22.92,15.11,1.511,0.921,-1.577,0.856,1.902,1.04,1.793,4.736,-1.155,0.483,0.847,0.176,0.79,0.89,-0.88,0.18,17.397,9.453,-17.846,9.004,60.03
2025-04-18 05:09:05,223.609,222.972,222.439,1.28,1.3,1.29,8.519,4.667,8.065,17.59,22.94,15.12,1.51,0.92,-1.575,0.855,1.905,1.041,1.794,4.739,-1.161,0.486,0.852,0.177,0.79,0.88,-0.88,0.18,17.421,9.467,-17.87,9.018,60.03
2025-04-18 05:10:05,223.511,222.8,222.285,1.25,1.27,1.27,8.517,4.666,8.1,17.54,22.98,15.62,1.509,0.921,-1.587,0.843,1.904,1.04,1.8,4.744,-1.16,0.481,0.845,0.166,0.79,0.89,-0.88,0.18,17.444,9.482,-17.895,9.031,60.01
2025-04-18 05:11:05,223.575,222.766,222.261,1.25,1.28,1.26,8.504,4.678,8.072,17.52,22.95,15.12,1.509,0.922,-1.577,0.854,1.901,1.042,1.794,4.737,-1.156,0.485,0.849,0.178,0.79,0.88,-0.88,0.18,17.468,9.496,-17.92,9.044,60.0
2025-04-18 05:12:05,223.799,222.834,222.417,1.28,1.3,1.27,8.505,4.661,8.048,17.75,23.05,15.11,1.509,0.92,-1.574,0.855,1.903,1.039,1.79,4.732,-1.16,0.482,0.852,0.174,0.79,0.89,-0.88,0.18,17.492,9.511,-17.945,9.058,60.04
2025-04-18 05:13:05,223.647,222.683,222.324,1.24,1.26,1.23,8.508,4.662,8.033,17.61,23.14,15.16,1.509,0.923,-1.57,0.862,1.903,1.038,1.786,4.727,-1.159,0.474,0.845,0.16,0.79,0.89,-0.88,0.18,17.515,9.525,-17.969,9.071,60.01
2025-04-18 05:14:05,223.362,222.519,222.104,1.21,1.24,1.22,8.508,4.685,8.063,17.59,23.04,15.59,1.505,0.928,-1.578,0.855,1.9,1.043,1.791,4.734,-1.16,0.475,0.841,0.156,0.79,0.89,-0.88,0.18,17.539,9.54,-17.994,9.084,59.98
2025-04-18 05:15:05,223.446,222.702,222.239,1.25,1.29,1.27,8.523,4.743,8.079,17.55,23.02,15.53,1.514,0.943,-1.578,0.879,1.904,1.056,1.795,4.756,-1.155,0.475,0.856,0.176,0.79,0.89,-0.88,0.19,17.563,9.555,-18.019,9.098,59.99
2025-04-18 05:16:05,223.382,222.755,222.203,1.24,1.28,1.26,8.517,4.75,8.102,17.68,22.94,14.92,1.512,0.943,-1.582,0.873,1.902,1.058,1.8,4.761,-1.155,0.479,0.858,0.182,0.79,0.89,-0.88,0.18,17.587,9.569,-18.044,9.112,59.99
2025-04-18 05:17:05,223.26,222.629,222.133,1.22,1.26,1.24,8.522,4.759,8.078,17.56,22.95,15.55,1.51,0.945,-1.58,0.875,1.903,1.059,1.794,4.756,-1.157,0.479,0.85,0.172,0.79,0.89,-0.88,0.18,17.61,9.584,-18.069,9.126,59.99
2025-04-18 05:18:05,223.54,222.83,222.295,1.23,1.27,1.25,8.51,4.744,8.086,17.65,22.98,15.14,1.506,0.944,-1.578,0.872,1.902,1.057,1.798,4.757,-1.162,0.475,0.86,0.173,0.79,0.89,-0.88,0.18,17.634,9.599,-18.094,9.139,60.0
2025-04-18 05:19:05,223.663,222.911,222.374,1.27,1.29,1.29,8.513,4.607,8.074,17.68,24.14,15.4,1.51,0.917,-1.579,0.848,1.904,1.027,1.796,4.727,-1.159,0.462,0.855,0.158,0.79,0.89,-0.88,0.18,17.658,9.613,-18.119,9.153,59.99
2025-04-18 05:20:05,223.533,222.809,222.301,1.22,1.24,1.24,8.524,4.255,8.093,17.57,26.9,15.55,1.516,0.853,-1.586,0.783,1.905,0.948,1.799,4.652,-1.155,0.412,0.848,0.106,0.8,0.9,-0.88,0.17,17.682,9.627,-18.144,9.165,59.99
2025-04-18 05:21:05,223.551,222.803,222.333,1.2,1.22,1.22,8.52,4.248,8.033,17.72,26.88,14.84,1.506,0.855,-1.567,0.794,1.905,0.946,1.786,4.637,-1.166,0.405,0.85,0.089,0.79,0.9,-0.88,0.17,17.706,9.64,-18.168,9.178,60.01
2025-04-18 05:22:05,223.499,222.789,222.319,1.18,1.21,1.21,8.518,4.258,8.067,17.56,26.86,14.85,1.51,0.855,-1.572,0.793,1.904,0.949,1.793,4.646,-1.159,0.41,0.856,0.107,0.79,0.9,-0.88,0.17,17.729,9.654,-18.193,9.19,59.99
2025-04-18 05:23:05,223.481,222.864,222.383,1.17,1.23,1.21,8.5,4.252,8.066,17.69,26.84,15.21,1.509,0.854,-1.579,0.785,1.9,0.948,1.794,4.641,-1.153,0.409,0.851,0.107,0.79,0.9,-0.88,0.17,17.753,9.667,-18.218,9.203,60.0
2025-04-18 05:24:05,223.566,222.924,222.475,1.17,1.23,1.23,8.514,4.256,8.077,17.67,26.84,14.64,1.516,0.855,-1.579,0.793,1.903,0.949,1.797,4.649,-1.151,0.41,0.858,0.116,0.8,0.9,-0.88,0.17,17.777,9.681,-18.242,9.215,60.01
2025-04-18 05:25:05,223.6,222.918,222.422,1.17,1.21,1.2,8.518,4.24,8.073,17.66,26.87,14.79,1.51,0.853,-1.575,0.787,1.905,0.945,1.796,4.646,-1.161,0.406,0.862,0.106,0.79,0.9,-0.88,0.17,17.8,9.694,-18.267,9.227,59.99
2025-04-18 05:26:05,223.631,222.958,222.381,1.15,1.19,1.17,8.518,4.19,8.077,17.67,27.01,14.63,1.509,0.841,-1.574,0.775,1.905,0.934,1.796,4.635,-1.163,0.407,0.865,0.109,0.79,0.9,-0.88,0.17,17.824,9.707,-18.292,9.24,60.01
2025-04-18 05:27:05,223.704,223.116,222.466,1.18,1.22,1.2,8.529,4.158,8.078,17.57,27.26,15.26,1.515,0.832,-1.581,0.766,1.908,0.928,1.797,4.633,-1.16,0.41,0.854,0.104,0.79,0.9,-0.88,0.17,17.848,9.72,-18.317,9.252,60.01
2025-04-18 05:28:05,223.671,223.071,222.472,1.14,1.16,1.16,8.512,4.138,8.074,17.61,27.29,14.9,1.512,0.83,-1.582,0.76,1.904,0.923,1.796,4.623,-1.157,0.403,0.851,0.097,0.79,0.9,-0.88,0.17,17.872,9.733,-18.341,9.264,60.0
2025-04-18 05:29:05,223.664,223.109,222.501,1.13,1.15,1.15,8.521,4.662,8.07,17.55,23.69,14.62,1.513,0.932,-1.577,0.867,1.906,1.04,1.796,4.742,-1.159,0.462,0.858,0.161,0.79,0.9,-0.88,0.18,17.896,9.748,-18.366,9.278,59.99
2025-04-18 05:30:05,223.804,223.204,222.539,1.17,1.19,1.2,8.512,4.729,8.103,17.59,22.98,14.88,1.508,0.941,-1.583,0.867,1.905,1.055,1.803,4.764,-1.164,0.477,0.864,0.178,0.79,0.89,-0.88,0.18,17.919,9.763,-18.391,9.291,59.99
2025-04-18 05:31:05,223.933,223.256,222.582,1.21,1.23,1.23,8.515,4.7,8.116,17.46,23.12,15.5,1.514,0.932,-1.593,0.854,1.907,1.049,1.807,4.762,-1.158,0.481,0.852,0.175,0.79,0.89,-0.88,0.18,17.943,9.778,-18.416,9.305,60.01
2025-04-18 05:32:05,223.894,223.144,222.548,1.21,1.23,1.24,8.518,4.693,8.101,17.37,23.11,15.29,1.515,0.931,-1.586,0.859,1.907,1.047,1.803,4.757,-1.159,0.479,0.851,0.171,0.79,0.89,-0.88,0.18,17.967,9.792,-18.441,9.318,60.02
2025-04-18 05:33:05,223.584,222.862,222.284,1.27,1.29,1.3,8.529,4.682,8.092,17.41,23.04,15.63,1.508,0.932,-1.578,0.862,1.907,1.043,1.799,4.749,-1.166,0.469,0.863,0.166,0.79,0.89,-0.88,0.18,17.991,9.807,-18.466,9.331,60.01
2025-04-18 05:34:05,223.625,223.021,222.449,1.34,1.35,1.36,8.526,4.674,8.077,16.94,23.1,15.83,1.512,0.928,-1.573,0.867,1.907,1.042,1.797,4.746,-1.162,0.474,0.868,0.18,0.79,0.89,-0.88,0.18,18.015,9.821,-18.491,9.345,60.0
2025-04-18 05:35:05,223.661,223.076,222.569,1.36,1.37,1.38,8.504,4.668,8.086,17.06,23.07,15.91,1.511,0.927,-1.577,0.861,1.902,1.041,1.8,4.743,-1.156,0.474,0.867,0.185,0.79,0.89,-0.88,0.18,18.038,9.836,-18.515,9.359,60.01
2025-04-18 05:36:05,223.724,223.189,222.648,1.35,1.36,1.38,8.518,4.672,8.067,16.99,23.03,16.37,1.513,0.925,-1.58,0.858,1.906,1.043,1.796,4.745,-1.158,0.482,0.854,0.178,0.79,0.89,-0.88,0.18,18.062,9.851,-18.54,9.372,60.01
2025-04-18 05:37:05,223.688,223.13,222.569,1.35,1.35,1.37,8.538,4.656,8.055,16.77,23.16,15.64,1.514,0.924,-1.571,0.868,1.91,1.039,1.793,4.742,-1.164,0.474,0.864,0.174,0.79,0.89,-0.88,0.18,18.086,9.865,-18.565,9.386,60.0
2025-04-18 05:38:05,223.77,223.162,222.574,1.35,1.33,1.36,8.507,4.064,8.094,16.99,27.48,15.55,1.507,0.822,-1.578,0.752,1.904,0.907,1.801,4.612,-1.162,0.382,0.869,0.088,0.79,0.91,-0.88,0.16,18.109,9.878,-18.589,9.398,60.02
2025-04-18 05:39:05,223.825,223.165,222.588,1.36,1.33,1.37,8.513,3.969,8.09,16.83,28.27,16.11,1.515,0.804,-1.584,0.735,1.905,0.886,1.801,4.592,-1.156,0.37,0.851,0.065,0.79,0.91,-0.88,0.16,18.133,9.891,-18.615,9.409,60.01
2025-04-18 05:40:05,223.874,223.201,222.604,1.35,1.32,1.35,8.502,3.967,8.076,16.99,28.17,15.55,1.51,0.804,-1.578,0.737,1.903,0.886,1.798,4.587,-1.158,0.37,0.861,0.072,0.79,0.91,-0.88,0.16,18.157,9.903,-18.639,9.421,60.02
2025-04-18 05:41:05,223.814,223.146,222.519,1.35,1.32,1.34,8.515,3.976,8.046,16.82,28.15,15.81,1.511,0.805,-1.569,0.747,1.906,0.887,1.79,4.583,-1.161,0.371,0.862,0.072,0.79,0.91,-0.88,0.16,18.181,9.916,-18.665,9.432,60.0
2025-04-18 05:42:05,223.812,223.125,222.52,1.34,1.32,1.33,8.514,3.97,8.064,16.95,28.15,15.76,1.508,0.805,-1.573,0.74,1.906,0.886,1.794,4.586,-1.164,0.369,0.862,0.067,0.79,0.91,-0.88,0.16,18.205,9.929,-18.689,9.444,60.01
2025-04-18 05:43:05,223.829,223.056,222.555,1.34,1.3,1.33,8.519,3.98,8.058,16.83,28.19,16.29,1.514,0.805,-1.578,0.741,1.907,0.888,1.793,4.588,-1.159,0.374,0.851,0.067,0.79,0.91,-0.88,0.16,18.228,9.941,-18.714,9.456,59.99
2025-04-18 05:44:05,223.851,223.074,222.583,1.33,1.3,1.33,8.51,3.983,8.087,16.96,28.1,15.97,1.511,0.804,-1.583,0.733,1.905,0.888,1.8,4.593,-1.16,0.376,0.857,0.073,0.79,0.91,-0.88,0.16,18.252,9.954,-18.739,9.467,60.01
2025-04-18 05:45:05,223.961,223.145,222.67,1.33,1.3,1.33,8.524,3.974,8.044,16.9,28.16,15.69,1.512,0.802,-1.569,0.745,1.909,0.887,1.791,4.587,-1.166,0.376,0.858,0.068,0.79,0.91,-0.88,0.16,18.276,9.967,-18.764,9.479,60.02
2025-04-18 05:46:05,223.915,223.122,222.658,1.34,1.31,1.33,8.51,3.966,8.097,17.01,28.22,16.36,1.509,0.804,-1.583,0.73,1.905,0.885,1.803,4.593,-1.164,0.368,0.862,0.066,0.79,0.91,-0.88,0.16,18.3,9.979,-18.789,9.49,60.02
2025-04-18 05:47:05,223.858,223.115,222.688,1.34,1.31,1.35,8.526,3.962,8.064,16.92,28.24,15.72,1.516,0.802,-1.577,0.74,1.909,0.884,1.796,4.588,-1.159,0.372,0.859,0.071,0.79,0.91,-0.88,0.16,18.324,9.992,-18.814,9.502,60.02
2025-04-18 05:48:05,223.764,223.131,222.675,1.36,1.32,1.36,8.514,3.966,8.065,17.01,28.18,15.67,1.511,0.803,-1.577,0.737,1.905,0.885,1.796,4.586,-1.159,0.371,0.859,0.071,0.79,0.91,-0.88,0.16,18.347,10.005,-18.839,9.513,60.02
2025-04-18 05:49:05,223.817,223.186,222.712,1.36,1.34,1.37,8.515,3.971,8.066,16.99,28.16,15.6,1.509,0.801,-1.575,0.736,1.906,0.886,1.796,4.589,-1.164,0.378,0.864,0.078,0.79,0.9,-0.88,0.16,18.371,10.017,-18.863,9.525,60.0
2025-04-18 05:50:05,224.022,223.408,222.872,1.38,1.36,1.38,8.509,3.96,8.087,16.83,28.37,15.84,1.513,0.801,-1.577,0.737,1.906,0.885,1.802,4.593,-1.159,0.374,0.871,0.086,0.79,0.91,-0.88,0.16,18.395,10.03,-18.888,9.537,59.98
2025-04-18 05:51:05,224.061,223.388,222.911,1.4,1.38,1.4,8.503,3.958,8.096,16.91,28.32,16.48,1.514,0.802,-1.585,0.731,1.905,0.884,1.805,4.594,-1.157,0.371,0.862,0.076,0.79,0.91,-0.88,0.16,18.419,10.042,-18.913,9.548,59.99
2025-04-18 05:52:05,224.258,223.519,223.055,1.42,1.38,1.4,8.519,3.977,8.088,16.91,28.26,15.76,1.516,0.807,-1.582,0.741,1.91,0.889,1.804,4.603,-1.162,0.373,0.867,0.078,0.79,0.91,-0.88,0.16,18.442,10.055,-18.938,9.559,60.02
2025-04-18 05:53:05,224.259,223.464,223.049,1.44,1.4,1.42,8.506,3.965,8.074,16.95,28.35,16.01,1.51,0.804,-1.576,0.738,1.908,0.886,1.801,4.594,-1.166,0.371,0.865,0.071,0.79,0.91,-0.88,0.16,18.466,10.068,-18.963,9.571,60.01
2025-04-18 05:54:05,224.17,223.416,222.998,1.42,1.4,1.42,8.516,3.947,8.107,16.8,28.67,16.46,1.514,0.796,-1.584,0.726,1.909,0.882,1.808,4.599,-1.163,0.379,0.872,0.088,0.79,0.9,-0.88,0.16,18.49,10.08,-18.987,9.582,59.98
2025-04-18 05:55:05,224.03,223.273,222.846,1.38,1.35,1.38,8.504,3.575,8.063,17.04,32.81,15.77,1.513,0.714,-1.575,0.652,1.905,0.798,1.797,4.5,-1.158,0.353,0.865,0.06,0.79,0.89,-0.88,0.15,18.514,10.091,-19.013,9.593,60.01
2025-04-18 05:56:05,224.024,223.235,222.861,1.38,1.35,1.37,8.511,3.582,8.056,16.98,32.81,15.84,1.513,0.714,-1.574,0.653,1.907,0.8,1.795,4.502,-1.161,0.351,0.864,0.054,0.79,0.89,-0.88,0.15,18.538,10.103,-19.038,9.603,60.0
2025-04-18 05:57:05,224.112,223.287,222.972,1.39,1.34,1.38,8.515,3.578,8.051,16.9,32.99,16.1,1.513,0.71,-1.574,0.65,1.908,0.799,1.795,4.502,-1.163,0.36,0.863,0.059,0.79,0.89,-0.88,0.14,18.561,10.114,-19.062,9.613,60.0
2025-04-18 05:58:05,224.156,223.426,223.005,1.41,1.37,1.4,8.502,3.568,8.05,17.01,32.98,15.81,1.508,0.711,-1.572,0.647,1.906,0.797,1.795,4.498,-1.166,0.359,0.867,0.06,0.79,0.89,-0.88,0.14,18.585,10.125,-19.087,9.623,60.0
2025-04-18 05:59:05,224.111,223.379,222.894,1.4,1.36,1.39,8.52,3.573,8.079,16.89,33.13,16.39,1.517,0.713,-1.581,0.649,1.909,0.798,1.801,4.508,-1.159,0.358,0.861,0.06,0.79,0.89,-0.88,0.14,18.609,10.136,-19.112,9.633,59.97
2025-04-18 06:00:05,224.26,223.44,222.945,1.41,1.39,1.38,8.507,3.565,8.095,17.09,33.03,15.64,1.514,0.713,-1.583,0.644,1.908,0.797,1.805,4.509,-1.16,0.355,0.867,0.062,0.79,0.89,-0.88,0.14,18.633,10.147,-19.137,9.643,60.0
2025-04-18 06:01:05,224.3,223.495,223.036,1.43,1.4,1.4,8.549,3.558,8.171,16.9,33.11,15.82,1.522,0.713,-1.6,0.634,1.917,0.795,1.822,4.535,-1.166,0.35,0.871,0.055,0.79,0.9,-0.88,0.14,18.657,10.159,-19.162,9.653,60.01
2025-04-18 06:02:05,224.22,223.478,223.02,1.42,1.4,1.4,8.54,3.555,8.203,16.88,33.15,16.1,1.519,0.713,-1.606,0.626,1.915,0.794,1.829,4.539,-1.166,0.349,0.875,0.058,0.79,0.9,-0.88,0.14,18.68,10.17,-19.187,9.663,59.97
2025-04-18 06:03:05,224.156,223.526,223.037,1.41,1.41,1.41,8.564,3.556,8.08,16.84,33.13,15.72,1.529,0.713,-1.578,0.665,1.92,0.795,1.802,4.517,-1.161,0.35,0.871,0.06,0.8,0.9,-0.88,0.15,18.705,10.181,-19.212,9.674,59.99
2025-04-18 06:04:05,224.215,223.465,223.062,1.42,1.41,1.41,8.564,4.6,8.049,17.0,24.56,15.77,1.524,0.923,-1.571,0.876,1.92,1.028,1.795,4.743,-1.168,0.45,0.868,0.15,0.79,0.9,-0.88,0.18,18.729,10.195,-19.237,9.688,60.02
2025-04-18 06:05:05,224.122,223.38,223.005,1.45,1.42,1.45,8.539,4.702,8.063,16.87,23.15,15.86,1.515,0.932,-1.572,0.875,1.914,1.05,1.798,4.762,-1.169,0.484,0.862,0.177,0.79,0.89,-0.87,0.18,18.752,10.21,-19.261,9.701,60.0
2025-04-18 06:06:05,224.229,223.487,223.031,1.49,1.45,1.47,8.523,4.671,8.065,17.02,23.19,16.57,1.51,0.927,-1.575,0.862,1.911,1.044,1.799,4.754,-1.171,0.48,0.868,0.178,0.79,0.89,-0.88,0.18,18.776,10.225,-19.286,9.715,60.02
2025-04-18 06:07:05,224.271,223.591,223.137,1.49,1.46,1.48,8.516,4.692,8.083,17.04,23.09,15.81,1.513,0.928,-1.578,0.863,1.91,1.049,1.804,4.763,-1.165,0.488,0.873,0.196,0.79,0.88,-0.87,0.18,18.799,10.239,-19.31,9.728,60.01
2025-04-18 06:08:05,224.21,223.523,223.077,1.46,1.44,1.45,8.529,4.696,8.1,16.95,23.11,15.61,1.516,0.928,-1.584,0.86,1.912,1.05,1.807,4.769,-1.165,0.491,0.869,0.194,0.79,0.88,-0.88,0.18,18.823,10.253,-19.335,9.742,60.0
2025-04-18 06:09:05,224.136,223.492,223.052,1.5,1.45,1.47,8.518,4.693,8.096,17.07,23.08,15.9,1.51,0.929,-1.579,0.86,1.909,1.049,1.806,4.764,-1.168,0.486,0.876,0.194,0.79,0.89,-0.87,0.18,18.847,10.268,-19.36,9.755,60.01
2025-04-18 06:10:05,224.111,223.418,222.966,1.51,1.46,1.46,8.528,4.702,8.098,17.01,23.05,16.19,1.511,0.933,-1.579,0.864,1.911,1.051,1.806,4.767,-1.17,0.482,0.875,0.186,0.79,0.89,-0.87,0.18,18.871,10.283,-19.385,9.769,60.02
2025-04-18 06:11:05,224.169,223.451,222.972,1.51,1.44,1.44,8.515,4.699,8.062,17.22,23.08,15.59,1.512,0.929,-1.57,0.871,1.909,1.05,1.798,4.756,-1.165,0.488,0.874,0.197,0.79,0.89,-0.87,0.18,18.895,10.297,-19.409,9.783,60.04
2025-04-18 06:12:05,224.136,223.452,222.944,1.5,1.44,1.45,8.522,4.703,8.088,17.14,23.07,15.56,1.515,0.93,-1.574,0.871,1.91,1.051,1.803,4.764,-1.162,0.49,0.88,0.207,0.79,0.88,-0.87,0.18,18.918,10.312,-19.434,9.796,60.04
2025-04-18 06:13:05,224.19,223.446,222.978,1.48,1.42,1.43,8.512,4.682,8.057,17.26,23.13,15.23,1.508,0.928,-1.569,0.867,1.908,1.046,1.797,4.751,-1.169,0.483,0.874,0.189,0.79,0.89,-0.87,0.18,18.942,10.327,-19.459,9.81,60.05
2025-04-18 06:14:05,224.157,223.352,222.892,1.52,1.46,1.47,8.513,4.682,8.032,16.96,23.3,15.68,1.509,0.929,-1.563,0.875,1.908,1.046,1.79,4.744,-1.168,0.48,0.872,0.185,0.79,0.89,-0.87,0.19,18.966,10.341,-19.483,9.824,59.99
2025-04-18 06:15:05,224.22,223.476,222.964,1.52,1.48,1.48,8.504,4.672,8.059,16.94,23.34,16.51,1.511,0.925,-1.575,0.861,1.907,1.044,1.797,4.748,-1.163,0.484,0.865,0.186,0.79,0.89,-0.88,0.18,18.989,10.356,-19.508,9.837,59.97
