TIME,VRMS(V) L1 AVG,VRMS(V) L2 AVG,VRMS(V) L3 AVG,VTHD L1 AVG,VTHD L2 AVG,VTHD L3 AVG,IRMS(A) L1 AVG,IRMS(A) L2 AVG,IRMS(A) L3 AVG,ITHD L1 AVG,ITHD L2 AVG,ITHD L3 AVG,P(kW) L1 AVG,P(kW) L2 AVG,P(kW) L3 AVG,P(kW) ALL AVG,S(kVA) L1 AVG,S(kVA) L2 AVG,S(kVA) L3 AVG,S(kVA) ALL AVG,Q(kvar) L1 AVG,Q(kvar) L2 AVG,Q(kvar) L3 AVG,Q(kvar) ALL AVG,TPF L1 AVG,TPF L2 AVG,TPF L3 AVG,TPF ALL AVG,Energy(kWh) L1,Energy(kWh) L2,Energy(kWh) L3,Energy(kWh) ALL,FREQ AVG
2025-04-20 00:15:05,223.065,222.462,221.971,1.96,1.86,1.72,8.695,4.742,8.108,18.17,22.94,19.56,1.524,0.947,-1.586,0.884,1.94,1.055,1.8,4.794,-1.2,0.465,0.849,0.114,0.79,0.9,-0.88,0.18,78.864,45.511,-81.967,42.407,60.03
2025-04-20 00:16:05,223.039,222.476,221.95,1.98,1.89,1.74,8.697,4.712,8.116,18.28,23.12,18.67,1.529,0.938,-1.583,0.884,1.94,1.048,1.801,4.79,-1.193,0.468,0.858,0.133,0.79,0.89,-0.88,0.18,78.887,45.526,-81.992,42.421,60.0
2025-04-20 00:17:05,223.115,222.561,221.97,2.0,1.91,1.76,8.684,4.707,8.074,18.34,23.14,18.93,1.521,0.939,-1.573,0.888,1.938,1.048,1.792,4.777,-1.2,0.464,0.859,0.123,0.79,0.9,-0.88,0.19,78.912,45.541,-82.017,42.435,60.01
2025-04-20 00:18:05,223.054,222.496,221.926,2.02,1.93,1.77,8.683,4.695,8.084,18.39,23.26,18.75,1.52,0.937,-1.574,0.883,1.937,1.045,1.794,4.776,-1.201,0.461,0.86,0.12,0.78,0.9,-0.88,0.19,78.936,45.555,-82.042,42.449,59.98
2025-04-20 00:19:05,223.176,222.522,221.918,1.97,1.89,1.73,8.674,4.69,8.06,18.37,23.22,18.94,1.519,0.938,-1.572,0.884,1.936,1.044,1.789,4.768,-1.2,0.458,0.852,0.11,0.78,0.9,-0.88,0.19,78.959,45.57,-82.066,42.463,60.03
2025-04-20 00:20:05,223.199,222.586,221.974,1.98,1.92,1.74,8.643,4.691,8.092,18.29,23.22,19.51,1.519,0.936,-1.582,0.873,1.929,1.044,1.796,4.769,-1.189,0.462,0.85,0.123,0.79,0.9,-0.88,0.18,78.983,45.585,-82.091,42.477,60.01
2025-04-20 00:21:05,223.209,222.63,222.017,1.98,1.92,1.75,8.658,4.685,8.067,18.17,23.29,18.88,1.52,0.934,-1.571,0.883,1.933,1.043,1.791,4.767,-1.193,0.463,0.859,0.129,0.79,0.9,-0.88,0.19,79.007,45.6,-82.116,42.491,60.01
2025-04-20 00:22:05,223.285,222.658,222.051,1.99,1.92,1.75,8.641,4.677,8.048,18.25,23.34,19.37,1.511,0.935,-1.568,0.879,1.929,1.041,1.787,4.758,-1.2,0.457,0.857,0.115,0.78,0.9,-0.88,0.19,79.031,45.614,-82.141,42.504,60.01
2025-04-20 00:23:05,223.508,222.82,222.255,2.01,1.95,1.77,8.639,4.67,8.029,18.14,23.47,19.59,1.515,0.935,-1.571,0.879,1.931,1.041,1.784,4.756,-1.197,0.456,0.845,0.104,0.78,0.9,-0.88,0.19,79.055,45.629,-82.166,42.518,60.01
2025-04-20 00:24:05,223.507,222.769,222.311,2.01,1.93,1.76,8.635,4.662,8.018,18.19,23.5,19.2,1.517,0.933,-1.567,0.883,1.93,1.039,1.783,4.751,-1.193,0.455,0.848,0.11,0.79,0.9,-0.88,0.19,79.078,45.644,-82.19,42.532,60.01
2025-04-20 00:25:05,223.439,222.76,222.298,1.98,1.9,1.75,8.638,4.647,8.045,18.25,23.47,19.3,1.511,0.933,-1.569,0.875,1.93,1.035,1.788,4.754,-1.201,0.448,0.857,0.104,0.78,0.9,-0.88,0.18,79.102,45.658,-82.215,42.546,60.03
2025-04-20 00:26:05,223.344,222.753,222.297,1.98,1.9,1.76,8.649,4.648,8.033,18.05,23.48,19.28,1.514,0.931,-1.567,0.877,1.932,1.035,1.786,4.753,-1.2,0.453,0.855,0.109,0.78,0.9,-0.88,0.18,79.126,45.673,-82.239,42.56,60.02
2025-04-20 00:27:05,223.247,222.689,222.211,1.98,1.9,1.76,8.648,4.649,8.046,18.11,23.42,19.21,1.515,0.929,-1.572,0.871,1.931,1.035,1.788,4.754,-1.197,0.458,0.85,0.111,0.78,0.9,-0.88,0.18,79.15,45.687,-82.264,42.574,60.01
2025-04-20 00:28:05,223.35,222.797,222.301,1.99,1.92,1.76,8.648,4.655,8.058,17.99,23.45,19.78,1.519,0.928,-1.578,0.869,1.932,1.037,1.791,4.76,-1.193,0.463,0.847,0.117,0.79,0.89,-0.88,0.18,79.174,45.702,-82.289,42.587,60.01
2025-04-20 00:29:05,223.424,222.9,222.349,1.98,1.92,1.76,8.64,4.653,8.067,18.12,23.35,19.11,1.514,0.93,-1.574,0.87,1.93,1.037,1.794,4.761,-1.197,0.459,0.859,0.121,0.78,0.9,-0.88,0.18,79.198,45.717,-82.314,42.601,60.03
2025-04-20 00:30:05,223.454,222.91,222.365,1.97,1.91,1.76,8.65,4.638,8.094,17.95,23.48,19.0,1.515,0.929,-1.58,0.864,1.933,1.034,1.8,4.767,-1.2,0.453,0.861,0.114,0.78,0.9,-0.88,0.18,79.222,45.731,-82.338,42.615,60.02
2025-04-20 00:31:05,223.497,222.962,222.38,1.98,1.92,1.77,8.637,4.64,8.145,18.05,23.48,18.82,1.516,0.928,-1.594,0.85,1.93,1.035,1.811,4.776,-1.195,0.457,0.861,0.122,0.79,0.9,-0.88,0.18,79.245,45.746,-82.363,42.628,60.01
2025-04-20 00:32:05,223.458,223.005,222.375,1.97,1.91,1.75,8.637,4.643,8.104,17.95,23.47,18.87,1.519,0.925,-1.585,0.86,1.93,1.035,1.802,4.767,-1.19,0.464,0.857,0.131,0.79,0.89,-0.88,0.18,79.269,45.76,-82.388,42.642,60.02
2025-04-20 00:33:05,223.468,222.994,222.374,1.94,1.89,1.73,8.625,4.656,8.079,18.0,23.39,19.28,1.511,0.93,-1.579,0.862,1.927,1.038,1.797,4.762,-1.196,0.462,0.857,0.123,0.78,0.9,-0.88,0.18,79.293,45.775,-82.413,42.655,60.03
2025-04-20 00:34:05,223.194,222.723,222.048,1.95,1.92,1.77,8.627,4.656,8.091,18.29,23.41,19.13,1.511,0.929,-1.577,0.863,1.925,1.037,1.797,4.759,-1.194,0.46,0.86,0.127,0.78,0.9,-0.88,0.18,79.317,45.79,-82.438,42.669,60.02
2025-04-20 00:35:05,222.113,221.532,220.893,1.92,1.88,1.67,8.657,4.658,8.075,18.34,23.33,18.61,1.516,0.929,-1.571,0.874,1.923,1.032,1.784,4.738,-1.183,0.448,0.845,0.11,0.79,0.9,-0.88,0.18,79.34,45.804,-82.463,42.682,59.99
2025-04-20 00:36:05,222.138,221.494,220.902,1.93,1.88,1.69,8.663,4.643,8.085,18.32,23.32,18.85,1.517,0.928,-1.575,0.87,1.924,1.028,1.786,4.739,-1.183,0.443,0.841,0.101,0.79,0.9,-0.88,0.18,79.364,45.819,-82.488,42.696,60.02
2025-04-20 00:37:05,222.1,221.503,220.893,1.96,1.9,1.72,8.659,4.639,8.091,18.37,23.32,19.41,1.512,0.928,-1.578,0.861,1.923,1.028,1.787,4.738,-1.189,0.441,0.838,0.09,0.79,0.9,-0.88,0.18,79.388,45.834,-82.513,42.709,60.0
2025-04-20 00:38:05,222.108,221.509,220.916,1.97,1.91,1.74,8.655,4.641,8.096,18.23,23.36,18.95,1.511,0.926,-1.575,0.863,1.922,1.028,1.788,4.739,-1.188,0.445,0.847,0.104,0.79,0.9,-0.88,0.18,79.412,45.848,-82.537,42.723,59.99
2025-04-20 00:39:05,222.202,221.604,220.971,1.96,1.9,1.73,8.661,4.643,8.057,18.08,23.33,18.86,1.514,0.925,-1.568,0.871,1.925,1.029,1.78,4.734,-1.187,0.451,0.842,0.106,0.79,0.9,-0.88,0.18,79.436,45.863,-82.562,42.737,60.0
2025-04-20 00:40:05,222.177,221.516,220.914,1.96,1.89,1.72,8.656,4.653,8.066,18.2,23.23,19.1,1.512,0.926,-1.57,0.868,1.923,1.031,1.782,4.736,-1.189,0.453,0.843,0.107,0.79,0.9,-0.88,0.18,79.46,45.878,-82.587,42.75,60.01
2025-04-20 00:41:05,222.104,221.443,220.867,1.95,1.87,1.7,8.662,4.637,8.084,18.41,23.28,18.58,1.512,0.925,-1.573,0.863,1.924,1.027,1.786,4.736,-1.19,0.446,0.844,0.1,0.79,0.9,-0.88,0.18,79.483,45.892,-82.612,42.764,60.01
2025-04-20 00:42:05,222.124,221.451,220.922,1.94,1.84,1.69,8.655,4.645,8.08,18.5,23.26,19.19,1.508,0.925,-1.573,0.86,1.923,1.029,1.785,4.736,-1.192,0.449,0.843,0.099,0.78,0.9,-0.88,0.18,79.507,45.907,-82.636,42.777,60.01
2025-04-20 00:43:05,222.051,221.434,220.937,1.94,1.86,1.72,8.674,4.639,8.073,18.34,23.33,18.47,1.513,0.924,-1.568,0.869,1.926,1.027,1.784,4.737,-1.191,0.448,0.849,0.105,0.79,0.9,-0.88,0.18,79.531,45.921,-82.661,42.791,59.99
2025-04-20 00:44:05,222.071,221.482,220.979,1.92,1.86,1.72,8.666,4.656,8.112,18.38,23.25,19.03,1.513,0.927,-1.58,0.86,1.924,1.031,1.793,4.748,-1.189,0.451,0.846,0.108,0.79,0.9,-0.88,0.18,79.555,45.936,-82.686,42.805,60.0
2025-04-20 00:45:05,222.08,221.461,220.966,1.9,1.85,1.71,8.669,4.635,8.095,18.3,23.3,18.58,1.513,0.925,-1.574,0.864,1.925,1.027,1.789,4.74,-1.19,0.445,0.849,0.103,0.79,0.9,-0.88,0.18,79.579,45.95,-82.711,42.818,60.01
2025-04-20 00:46:05,222.157,221.47,220.954,1.92,1.85,1.7,8.664,4.631,8.098,18.36,23.3,18.66,1.507,0.926,-1.575,0.858,1.925,1.026,1.789,4.74,-1.197,0.44,0.848,0.091,0.78,0.9,-0.88,0.18,79.602,45.965,-82.735,42.832,60.01
2025-04-20 00:47:05,222.213,221.475,220.94,1.96,1.86,1.7,8.662,4.632,8.051,18.27,23.4,18.53,1.514,0.924,-1.567,0.872,1.925,1.026,1.779,4.729,-1.188,0.445,0.842,0.099,0.79,0.9,-0.88,0.18,79.626,45.979,-82.76,42.845,60.01
2025-04-20 00:48:05,222.239,221.529,220.971,1.95,1.86,1.7,8.668,4.633,8.049,18.4,23.29,18.71,1.515,0.922,-1.567,0.87,1.926,1.026,1.779,4.731,-1.189,0.45,0.84,0.1,0.79,0.9,-0.88,0.18,79.65,45.994,-82.785,42.859,60.03
2025-04-20 00:49:05,222.199,221.553,221.007,1.94,1.86,1.69,8.675,4.65,8.034,18.39,23.24,18.57,1.511,0.924,-1.564,0.871,1.928,1.03,1.775,4.733,-1.197,0.455,0.84,0.098,0.78,0.9,-0.88,0.18,79.674,46.008,-82.809,42.873,60.02
2025-04-20 00:50:05,222.125,221.599,221.039,1.94,1.88,1.71,8.667,4.657,8.083,18.45,23.22,19.19,1.512,0.926,-1.574,0.864,1.925,1.032,1.787,4.744,-1.191,0.455,0.845,0.109,0.79,0.9,-0.88,0.18,79.698,46.023,-82.834,42.886,60.01
2025-04-20 00:51:05,222.129,221.589,221.072,1.93,1.86,1.71,8.656,4.639,8.146,18.46,23.26,18.74,1.512,0.923,-1.591,0.844,1.923,1.028,1.801,4.751,-1.188,0.452,0.843,0.107,0.79,0.9,-0.88,0.18,79.721,46.037,-82.859,42.899,60.0
2025-04-20 00:52:05,222.222,221.653,221.121,1.95,1.88,1.73,8.662,4.629,8.056,18.32,23.4,18.71,1.514,0.921,-1.571,0.864,1.925,1.026,1.781,4.732,-1.189,0.451,0.84,0.102,0.79,0.9,-0.88,0.18,79.745,46.052,-82.883,42.913,60.0
2025-04-20 00:53:05,222.343,221.663,221.221,1.95,1.86,1.72,8.67,4.521,8.058,18.26,24.31,19.27,1.511,0.903,-1.573,0.84,1.928,1.002,1.783,4.712,-1.197,0.434,0.837,0.074,0.78,0.9,-0.88,0.18,79.768,46.066,-82.908,42.926,60.01
2025-04-20 00:54:05,222.351,221.708,221.188,1.95,1.88,1.73,8.659,4.135,8.068,18.44,27.43,18.89,1.509,0.837,-1.572,0.774,1.925,0.917,1.784,4.627,-1.195,0.374,0.844,0.024,0.78,0.91,-0.88,0.17,79.792,46.079,-82.933,42.938,60.01
2025-04-20 00:55:05,222.428,221.818,221.314,1.95,1.89,1.75,8.675,4.116,8.056,18.34,27.57,18.77,1.517,0.833,-1.571,0.779,1.93,0.913,1.783,4.626,-1.192,0.374,0.843,0.025,0.79,0.91,-0.88,0.17,79.816,46.092,-82.958,42.951,60.01
2025-04-20 00:56:05,222.471,221.93,221.443,1.99,1.93,1.8,8.643,4.132,8.098,18.35,27.47,19.32,1.515,0.834,-1.582,0.767,1.923,0.917,1.793,4.633,-1.184,0.381,0.843,0.04,0.79,0.91,-0.88,0.17,79.84,46.106,-82.983,42.963,60.01
2025-04-20 00:57:05,222.428,221.926,221.425,1.98,1.91,1.79,8.657,4.113,8.088,18.26,27.66,18.93,1.511,0.831,-1.574,0.768,1.926,0.913,1.791,4.629,-1.194,0.377,0.854,0.037,0.78,0.91,-0.88,0.17,79.863,46.118,-83.007,42.975,60.02
2025-04-20 00:58:05,222.465,221.963,221.463,1.99,1.92,1.79,8.672,3.553,8.088,18.12,33.42,18.88,1.514,0.717,-1.573,0.658,1.929,0.789,1.791,4.509,-1.196,0.323,0.856,-0.017,0.78,0.91,-0.88,0.15,79.887,46.13,-83.032,42.985,60.02
2025-04-20 00:59:05,222.444,221.919,221.391,2.02,1.94,1.79,8.657,3.559,8.061,18.4,33.34,19.33,1.513,0.718,-1.572,0.659,1.926,0.79,1.785,4.5,-1.191,0.316,0.845,-0.03,0.79,0.91,-0.88,0.15,79.911,46.141,-83.057,42.996,59.99
2025-04-20 01:00:05,222.493,221.965,221.407,2.01,1.94,1.78,8.66,3.567,8.111,18.32,33.39,19.22,1.517,0.719,-1.582,0.654,1.927,0.792,1.796,4.514,-1.187,0.32,0.849,-0.018,0.79,0.91,-0.88,0.15,79.935,46.152,-83.081,43.006,59.99
2025-04-20 01:01:05,222.513,221.977,221.428,2.02,1.95,1.78,8.674,3.551,8.21,18.32,33.4,18.58,1.517,0.719,-1.603,0.633,1.93,0.788,1.818,4.536,-1.194,0.291,0.858,-0.045,0.79,0.91,-0.88,0.14,79.959,46.164,-83.107,43.016,59.99
2025-04-20 01:02:05,222.447,221.957,221.399,2.01,1.95,1.78,8.693,3.631,8.145,18.1,32.84,18.83,1.523,0.737,-1.587,0.673,1.934,0.806,1.803,4.543,-1.192,0.3,0.855,-0.036,0.79,0.91,-0.88,0.15,79.983,46.175,-83.132,43.027,60.0
2025-04-20 01:03:05,222.525,221.986,221.448,2.02,1.94,1.79,8.691,4.057,8.096,18.04,28.0,19.77,1.526,0.832,-1.581,0.776,1.934,0.901,1.793,4.627,-1.188,0.345,0.844,0.001,0.79,0.92,-0.88,0.17,80.007,46.188,-83.157,43.039,60.0
2025-04-20 01:04:05,222.51,221.913,221.371,2.04,1.94,1.8,8.702,4.014,8.041,18.14,28.25,18.92,1.526,0.822,-1.567,0.78,1.936,0.891,1.78,4.607,-1.192,0.343,0.843,-0.006,0.79,0.92,-0.88,0.17,80.031,46.201,-83.181,43.051,59.98
2025-04-20 01:05:05,222.584,221.931,221.382,2.04,1.92,1.77,8.688,3.991,8.056,18.19,28.46,19.11,1.517,0.819,-1.569,0.767,1.934,0.886,1.784,4.603,-1.199,0.337,0.848,-0.014,0.78,0.92,-0.88,0.17,80.055,46.214,-83.206,43.063,60.01
2025-04-20 01:06:05,222.49,221.853,221.283,2.05,1.95,1.79,8.675,3.997,8.043,18.39,28.31,18.98,1.511,0.818,-1.565,0.765,1.93,0.887,1.78,4.597,-1.2,0.341,0.848,-0.011,0.78,0.92,-0.88,0.17,80.079,46.227,-83.231,43.075,59.98
2025-04-20 01:07:05,222.48,221.917,221.347,1.99,1.92,1.76,8.658,4.0,8.069,18.34,28.24,18.98,1.512,0.817,-1.572,0.758,1.926,0.888,1.786,4.6,-1.193,0.346,0.848,0.001,0.79,0.92,-0.88,0.17,80.103,46.24,-83.255,43.087,60.01
2025-04-20 01:08:05,222.455,221.896,221.381,1.98,1.93,1.77,8.673,3.999,8.091,18.16,28.32,19.24,1.519,0.816,-1.58,0.755,1.929,0.887,1.791,4.608,-1.19,0.347,0.843,0.0,0.79,0.92,-0.88,0.16,80.126,46.253,-83.28,43.099,60.0
2025-04-20 01:09:05,222.51,221.961,221.467,1.98,1.93,1.79,8.659,3.976,8.077,18.23,28.33,19.03,1.51,0.814,-1.571,0.753,1.927,0.883,1.789,4.598,-1.196,0.341,0.854,-0.001,0.78,0.92,-0.88,0.16,80.15,46.265,-83.305,43.111,60.01
2025-04-20 01:10:05,222.582,222.014,221.554,1.99,1.93,1.79,8.656,3.977,8.085,18.25,28.46,18.98,1.513,0.814,-1.573,0.754,1.927,0.883,1.791,4.601,-1.192,0.342,0.857,0.007,0.79,0.92,-0.88,0.16,80.174,46.278,-83.33,43.123,60.01
2025-04-20 01:11:05,222.589,221.948,221.503,2.03,1.96,1.82,8.651,3.991,8.101,18.38,28.42,19.28,1.516,0.814,-1.579,0.751,1.926,0.886,1.794,4.606,-1.187,0.349,0.852,0.014,0.79,0.92,-0.88,0.16,80.198,46.291,-83.354,43.134,59.98
2025-04-20 01:12:05,222.648,222.021,221.53,1.99,1.92,1.76,8.645,3.988,8.055,18.32,28.33,18.98,1.514,0.813,-1.568,0.758,1.925,0.885,1.784,4.595,-1.189,0.351,0.851,0.013,0.79,0.92,-0.88,0.17,80.222,46.304,-83.379,43.146,60.02
2025-04-20 01:13:05,222.552,221.93,221.439,2.0,1.91,1.75,8.673,3.981,8.067,18.49,28.5,18.78,1.513,0.813,-1.567,0.759,1.93,0.883,1.786,4.6,-1.198,0.345,0.858,0.005,0.78,0.92,-0.88,0.17,80.246,46.317,-83.404,43.158,59.99
2025-04-20 01:14:05,222.487,221.919,221.413,1.98,1.89,1.73,8.66,4.027,8.073,18.65,28.25,18.86,1.509,0.824,-1.568,0.765,1.927,0.894,1.788,4.608,-1.199,0.345,0.858,0.004,0.78,0.92,-0.88,0.17,80.269,46.33,-83.429,43.17,60.0
2025-04-20 01:15:05,222.486,221.927,221.468,1.95,1.86,1.71,8.674,4.079,8.085,18.49,28.08,19.14,1.516,0.833,-1.576,0.773,1.93,0.905,1.791,4.626,-1.194,0.353,0.85,0.009,0.79,0.92,-0.88,0.17,80.293,46.343,-83.454,43.182,60.02
2025-04-20 01:16:05,222.445,221.888,221.449,1.99,1.91,1.75,8.662,4.078,8.105,18.73,28.08,18.59,1.514,0.834,-1.578,0.77,1.927,0.905,1.795,4.627,-1.191,0.351,0.855,0.014,0.79,0.92,-0.88,0.17,80.317,46.356,-83.479,43.194,59.99
2025-04-20 01:17:05,222.494,221.959,221.476,1.98,1.9,1.74,8.674,4.066,8.087,18.54,28.22,18.97,1.514,0.835,-1.572,0.776,1.93,0.902,1.791,4.623,-1.197,0.343,0.858,0.004,0.78,0.92,-0.88,0.17,80.341,46.369,-83.503,43.207,60.01
2025-04-20 01:18:05,222.545,221.993,221.467,1.98,1.9,1.74,8.661,4.066,8.073,18.6,28.2,18.88,1.511,0.836,-1.569,0.778,1.928,0.903,1.788,4.618,-1.196,0.341,0.857,0.001,0.78,0.93,-0.88,0.17,80.364,46.382,-83.528,43.219,60.01
2025-04-20 01:19:05,222.432,221.879,221.386,1.99,1.9,1.75,8.658,4.071,8.118,18.57,28.27,19.34,1.514,0.835,-1.585,0.765,1.926,0.903,1.797,4.626,-1.19,0.343,0.846,-0.001,0.79,0.92,-0.88,0.17,80.388,46.395,-83.553,43.231,59.98
2025-04-20 01:20:05,222.476,221.914,221.436,1.99,1.89,1.75,8.649,4.066,8.087,18.5,28.23,18.83,1.516,0.832,-1.577,0.77,1.924,0.902,1.791,4.617,-1.185,0.349,0.848,0.011,0.79,0.92,-0.88,0.17,80.412,46.409,-83.578,43.243,59.99
2025-04-20 01:21:05,222.579,222.011,221.566,1.98,1.9,1.75,8.653,4.068,8.077,18.41,28.26,18.91,1.516,0.832,-1.574,0.774,1.926,0.903,1.79,4.619,-1.188,0.351,0.851,0.014,0.79,0.92,-0.88,0.17,80.436,46.422,-83.602,43.255,60.0
2025-04-20 01:22:05,222.703,222.145,221.673,1.99,1.9,1.75,8.663,4.356,8.083,18.41,26.5,19.1,1.511,0.887,-1.573,0.825,1.929,0.968,1.792,4.689,-1.199,0.387,0.858,0.046,0.78,0.92,-0.88,0.18,80.46,46.435,-83.627,43.268,60.01
2025-04-20 01:23:05,222.74,222.077,221.697,2.0,1.91,1.75,8.672,4.776,8.051,18.34,23.21,19.53,1.513,0.956,-1.573,0.896,1.932,1.061,1.785,4.777,-1.2,0.46,0.842,0.102,0.78,0.9,-0.88,0.19,80.483,46.45,-83.652,43.282,60.0
2025-04-20 01:24:05,222.756,222.077,221.642,2.04,1.95,1.8,8.65,4.698,8.053,18.37,23.6,19.16,1.515,0.938,-1.569,0.884,1.927,1.043,1.785,4.755,-1.191,0.456,0.851,0.116,0.79,0.9,-0.88,0.19,80.507,46.465,-83.676,43.296,59.96
2025-04-20 01:25:05,222.848,222.24,221.773,1.99,1.92,1.78,8.657,4.696,8.047,18.08,23.44,18.78,1.512,0.939,-1.567,0.885,1.929,1.044,1.785,4.757,-1.198,0.454,0.854,0.111,0.78,0.9,-0.88,0.19,80.531,46.48,-83.701,43.31,60.0
2025-04-20 01:26:05,222.781,222.264,221.765,1.97,1.92,1.77,8.657,4.691,8.079,18.13,23.33,18.98,1.51,0.94,-1.574,0.875,1.929,1.043,1.792,4.763,-1.2,0.452,0.855,0.107,0.78,0.9,-0.88,0.18,80.555,46.495,-83.726,43.324,60.0
2025-04-20 01:27:05,222.786,222.285,221.806,1.95,1.91,1.76,8.654,4.644,8.082,18.05,23.38,19.16,1.518,0.925,-1.578,0.865,1.928,1.032,1.793,4.753,-1.189,0.457,0.85,0.119,0.79,0.9,-0.88,0.18,80.579,46.509,-83.751,43.338,60.01
2025-04-20 01:28:05,222.824,222.316,221.786,1.98,1.92,1.77,8.64,4.657,8.096,18.21,23.34,19.33,1.514,0.928,-1.581,0.861,1.925,1.035,1.796,4.756,-1.189,0.459,0.852,0.122,0.79,0.9,-0.88,0.18,80.603,46.524,-83.775,43.351,60.01
2025-04-20 01:29:05,222.81,222.281,221.734,1.97,1.91,1.76,8.656,4.649,8.065,18.08,23.44,18.73,1.515,0.927,-1.572,0.87,1.929,1.033,1.788,4.751,-1.194,0.457,0.853,0.117,0.79,0.9,-0.88,0.18,80.626,46.539,-83.8,43.365,60.0
2025-04-20 01:30:05,222.852,222.281,221.786,1.96,1.9,1.75,8.652,4.646,8.105,18.08,23.35,18.95,1.51,0.927,-1.58,0.857,1.928,1.033,1.797,4.758,-1.199,0.455,0.856,0.111,0.78,0.9,-0.88,0.18,80.65,46.553,-83.825,43.378,60.02
2025-04-20 01:31:05,222.728,222.223,221.706,1.96,1.92,1.76,8.665,4.656,8.177,17.98,23.38,19.39,1.517,0.926,-1.6,0.843,1.93,1.035,1.813,4.778,-1.193,0.462,0.852,0.121,0.79,0.89,-0.88,0.18,80.674,46.568,-83.85,43.391,59.99
2025-04-20 01:32:05,222.629,222.106,221.612,1.94,1.9,1.75,8.655,4.653,8.126,18.12,23.28,19.15,1.514,0.926,-1.587,0.853,1.927,1.033,1.801,4.761,-1.192,0.458,0.85,0.116,0.79,0.9,-0.88,0.18,80.698,46.582,-83.875,43.405,60.0
2025-04-20 01:33:05,222.671,222.105,221.611,1.94,1.91,1.76,8.667,4.657,8.098,18.08,23.26,19.18,1.515,0.927,-1.577,0.865,1.93,1.034,1.795,4.759,-1.196,0.459,0.856,0.12,0.78,0.9,-0.88,0.18,80.722,46.597,-83.9,43.418,60.02
2025-04-20 01:34:05,222.691,222.105,221.594,1.98,1.94,1.78,8.671,4.656,8.078,18.07,23.31,19.15,1.516,0.927,-1.57,0.872,1.931,1.034,1.79,4.755,-1.196,0.459,0.859,0.122,0.79,0.9,-0.88,0.18,80.746,46.611,-83.925,43.432,60.0
2025-04-20 01:35:05,222.742,222.22,221.653,1.96,1.93,1.76,8.669,4.652,8.076,18.02,23.38,19.32,1.521,0.926,-1.576,0.872,1.931,1.034,1.79,4.755,-1.189,0.458,0.848,0.117,0.79,0.9,-0.88,0.18,80.77,46.626,-83.95,43.446,60.02
2025-04-20 01:36:05,222.768,222.28,221.71,1.98,1.94,1.76,8.662,4.64,8.049,18.06,23.32,19.23,1.518,0.924,-1.57,0.872,1.93,1.031,1.785,4.746,-1.192,0.459,0.848,0.115,0.79,0.9,-0.88,0.18,80.793,46.64,-83.974,43.459,60.01
2025-04-20 01:37:05,222.713,222.311,221.704,1.96,1.94,1.75,8.646,4.649,8.083,17.95,23.36,19.28,1.514,0.927,-1.573,0.868,1.926,1.033,1.792,4.751,-1.19,0.456,0.858,0.124,0.79,0.9,-0.88,0.18,80.817,46.655,-83.999,43.473,60.02
2025-04-20 01:38:05,222.694,222.298,221.719,1.96,1.94,1.75,8.651,4.637,8.078,17.99,23.33,19.19,1.51,0.926,-1.571,0.865,1.926,1.031,1.791,4.748,-1.196,0.453,0.86,0.116,0.78,0.9,-0.88,0.18,80.841,46.67,-84.024,43.487,60.02
2025-04-20 01:39:05,222.641,222.213,221.665,1.99,1.97,1.78,8.66,4.641,8.089,18.1,23.38,19.48,1.517,0.924,-1.579,0.862,1.928,1.031,1.793,4.752,-1.189,0.457,0.849,0.116,0.79,0.9,-0.88,0.18,80.865,46.684,-84.049,43.5,59.98
2025-04-20 01:40:05,222.739,222.255,221.734,1.96,1.93,1.75,8.637,4.532,8.077,18.14,24.23,18.93,1.516,0.904,-1.576,0.845,1.924,1.007,1.791,4.722,-1.184,0.443,0.851,0.11,0.79,0.9,-0.88,0.18,80.889,46.698,-84.073,43.514,60.02
2025-04-20 01:41:05,222.723,222.295,221.716,1.99,1.95,1.76,8.629,4.141,8.091,18.32,27.41,18.94,1.511,0.834,-1.575,0.77,1.922,0.921,1.794,4.636,-1.187,0.388,0.858,0.059,0.79,0.91,-0.88,0.17,80.912,46.711,-84.098,43.526,59.99
2025-04-20 01:42:05,222.732,222.35,221.786,1.95,1.91,1.73,8.649,4.143,8.077,18.32,27.52,18.77,1.512,0.836,-1.573,0.776,1.926,0.921,1.791,4.639,-1.193,0.385,0.857,0.049,0.78,0.91,-0.88,0.17,80.936,46.725,-84.123,43.538,60.01
2025-04-20 01:43:05,222.696,222.33,221.805,1.96,1.93,1.75,8.641,4.128,8.082,18.17,27.57,19.52,1.514,0.834,-1.58,0.769,1.924,0.918,1.793,4.635,-1.188,0.382,0.847,0.041,0.79,0.91,-0.88,0.17,80.96,46.738,-84.148,43.55,60.0
2025-04-20 01:44:05,222.646,222.173,221.727,1.97,1.91,1.75,8.648,4.137,8.037,18.13,27.58,18.93,1.514,0.837,-1.569,0.782,1.925,0.919,1.782,4.626,-1.189,0.379,0.845,0.035,0.79,0.91,-0.88,0.17,80.984,46.751,-84.172,43.563,59.99
2025-04-20 01:45:05,222.663,222.116,221.707,1.97,1.91,1.75,8.651,4.132,8.044,18.11,27.6,18.8,1.509,0.837,-1.567,0.778,1.926,0.918,1.784,4.628,-1.197,0.377,0.851,0.031,0.78,0.91,-0.88,0.17,81.008,46.764,-84.197,43.575,59.99
