TIME,VRMS(V) L1 AVG,VRMS(V) L2 AVG,VRMS(V) L3 AVG,VTHD L1 AVG,VTHD L2 AVG,VTHD L3 AVG,IRMS(A) L1 AVG,IRMS(A) L2 AVG,IRMS(A) L3 AVG,ITHD L1 AVG,ITHD L2 AVG,ITHD L3 AVG,P(kW) L1 AVG,P(kW) L2 AVG,P(kW) L3 AVG,P(kW) ALL AVG,S(kVA) L1 AVG,S(kVA) L2 AVG,S(kVA) L3 AVG,S(kVA) ALL AVG,Q(kvar) L1 AVG,Q(kvar) L2 AVG,Q(kvar) L3 AVG,Q(kvar) ALL AVG,TPF L1 AVG,TPF L2 AVG,TPF L3 AVG,TPF ALL AVG,Energy(kWh) L1,Energy(kWh) L2,Energy(kWh) L3,Energy(kWh) ALL,FREQ AVG
2025-04-21 22:53:05,217.882,217.511,216.486,1.8,1.73,1.63,8.774,4.734,8.161,18.79,22.52,19.16,1.504,0.931,-1.569,0.867,1.912,1.03,1.767,4.708,-1.179,0.439,0.812,0.071,0.79,0.9,-0.89,0.18,145.379,84.596,-151.234,78.742,60.01
2025-04-21 22:54:05,217.919,217.619,216.549,1.82,1.77,1.65,8.783,4.732,8.167,18.77,22.59,18.97,1.509,0.932,-1.567,0.874,1.914,1.03,1.768,4.712,-1.177,0.438,0.819,0.08,0.79,0.91,-0.89,0.19,145.403,84.611,-151.258,78.755,60.0
2025-04-21 22:55:05,217.951,217.639,216.607,1.81,1.77,1.65,8.772,4.721,8.182,18.87,22.59,18.76,1.509,0.933,-1.569,0.872,1.912,1.027,1.772,4.711,-1.174,0.431,0.823,0.08,0.79,0.91,-0.89,0.19,145.427,84.625,-151.283,78.769,60.02
2025-04-21 22:56:05,217.961,217.557,216.532,1.82,1.77,1.66,8.766,4.721,8.167,18.92,22.63,18.67,1.51,0.932,-1.569,0.874,1.911,1.027,1.768,4.706,-1.17,0.43,0.816,0.076,0.79,0.91,-0.89,0.19,145.45,84.64,-151.307,78.782,59.99
2025-04-21 22:57:05,218.016,217.62,216.554,1.81,1.75,1.65,8.774,4.724,8.177,18.85,22.6,19.18,1.507,0.932,-1.569,0.869,1.913,1.028,1.771,4.712,-1.178,0.434,0.82,0.075,0.79,0.91,-0.89,0.18,145.474,84.655,-151.332,78.796,60.02
2025-04-21 22:58:05,218.081,217.681,216.605,1.84,1.79,1.68,8.767,4.73,8.158,18.7,22.56,18.87,1.506,0.933,-1.564,0.875,1.912,1.03,1.767,4.709,-1.178,0.436,0.823,0.081,0.79,0.91,-0.88,0.19,145.497,84.669,-151.357,78.81,60.01
2025-04-21 22:59:05,218.079,217.722,216.67,1.82,1.78,1.69,8.771,4.728,8.177,18.67,22.58,18.95,1.511,0.93,-1.57,0.871,1.913,1.029,1.772,4.714,-1.173,0.441,0.821,0.089,0.79,0.9,-0.89,0.19,145.521,84.684,-151.381,78.823,60.02
2025-04-21 23:00:05,218.05,217.666,216.723,1.82,1.79,1.7,8.776,4.731,8.242,18.7,22.49,19.14,1.509,0.928,-1.587,0.851,1.914,1.03,1.786,4.73,-1.177,0.445,0.82,0.088,0.79,0.9,-0.89,0.18,145.545,84.698,-151.406,78.837,60.01
2025-04-21 23:01:05,218.083,217.717,216.783,1.81,1.78,1.69,8.81,4.734,8.325,18.49,22.54,18.82,1.516,0.93,-1.603,0.843,1.921,1.031,1.805,4.757,-1.18,0.443,0.829,0.092,0.79,0.9,-0.89,0.18,145.569,84.713,-151.432,78.85,60.03
2025-04-21 23:02:05,218.094,217.674,216.743,1.83,1.8,1.7,8.787,4.714,8.255,18.64,22.58,19.01,1.511,0.93,-1.585,0.856,1.916,1.026,1.789,4.732,-1.178,0.433,0.829,0.084,0.79,0.91,-0.89,0.18,145.592,84.728,-151.456,78.864,60.01
2025-04-21 23:03:05,218.154,217.746,216.783,1.81,1.78,1.68,8.818,4.71,8.181,18.52,22.67,19.08,1.522,0.928,-1.572,0.878,1.924,1.026,1.774,4.723,-1.176,0.436,0.82,0.08,0.79,0.91,-0.89,0.19,145.616,84.742,-151.481,78.878,60.01
2025-04-21 23:04:05,218.275,217.893,216.849,1.84,1.8,1.69,8.801,4.707,8.179,18.67,22.61,19.06,1.52,0.928,-1.571,0.876,1.921,1.026,1.774,4.72,-1.175,0.437,0.822,0.084,0.79,0.9,-0.89,0.19,145.641,84.757,-151.506,78.891,60.02
2025-04-21 23:05:05,218.184,217.806,216.832,1.83,1.8,1.7,8.78,4.72,8.217,18.7,22.66,19.72,1.512,0.93,-1.581,0.861,1.916,1.028,1.782,4.725,-1.176,0.437,0.82,0.082,0.79,0.9,-0.89,0.18,145.664,84.772,-151.531,78.905,60.01
2025-04-21 23:06:05,218.207,217.911,216.954,1.84,1.82,1.71,8.757,4.715,8.195,18.79,22.58,18.95,1.507,0.93,-1.574,0.863,1.911,1.027,1.778,4.716,-1.174,0.437,0.826,0.089,0.79,0.9,-0.89,0.18,145.688,84.786,-151.556,78.919,60.01
2025-04-21 23:07:05,218.216,217.879,216.957,1.85,1.81,1.72,8.754,4.698,8.18,18.69,22.68,19.0,1.505,0.926,-1.573,0.858,1.91,1.024,1.775,4.708,-1.176,0.436,0.82,0.081,0.79,0.9,-0.89,0.18,145.712,84.801,-151.58,78.932,60.0
2025-04-21 23:08:05,218.199,217.836,216.929,1.84,1.79,1.69,8.764,4.694,8.149,18.6,22.79,18.98,1.509,0.925,-1.569,0.865,1.912,1.022,1.768,4.702,-1.174,0.436,0.814,0.076,0.79,0.9,-0.89,0.18,145.735,84.815,-151.605,78.946,60.0
2025-04-21 23:09:05,218.225,217.794,216.94,1.82,1.78,1.68,8.761,4.696,8.152,18.68,22.74,18.75,1.504,0.926,-1.568,0.863,1.912,1.023,1.769,4.703,-1.18,0.434,0.818,0.072,0.79,0.91,-0.89,0.18,145.759,84.83,-151.63,78.959,60.0
2025-04-21 23:10:05,218.127,217.779,216.861,1.79,1.78,1.68,8.764,4.701,8.176,18.7,22.7,18.56,1.506,0.926,-1.568,0.865,1.912,1.024,1.773,4.709,-1.177,0.436,0.828,0.086,0.79,0.9,-0.88,0.18,145.783,84.845,-151.654,78.973,59.98
2025-04-21 23:11:05,218.214,217.807,216.897,1.79,1.77,1.68,8.743,4.695,8.215,18.91,22.7,19.12,1.507,0.924,-1.58,0.851,1.908,1.023,1.782,4.712,-1.17,0.437,0.823,0.091,0.79,0.9,-0.89,0.18,145.806,84.859,-151.679,78.986,60.01
2025-04-21 23:12:05,218.115,217.725,216.852,1.79,1.77,1.67,8.771,4.712,8.238,18.79,22.7,18.69,1.512,0.927,-1.584,0.855,1.913,1.026,1.786,4.725,-1.171,0.44,0.826,0.094,0.79,0.9,-0.89,0.18,145.83,84.874,-151.704,79.0,59.99
2025-04-21 23:13:05,218.104,217.711,216.81,1.8,1.76,1.68,8.763,4.702,8.202,18.89,22.66,18.62,1.506,0.925,-1.573,0.858,1.911,1.024,1.778,4.713,-1.177,0.438,0.828,0.089,0.79,0.9,-0.88,0.18,145.854,84.888,-151.729,79.013,60.01
2025-04-21 23:14:05,217.99,217.688,216.749,1.82,1.78,1.7,8.782,4.742,8.214,18.86,22.7,19.25,1.508,0.934,-1.578,0.864,1.914,1.032,1.78,4.727,-1.179,0.44,0.825,0.086,0.79,0.9,-0.89,0.18,145.878,84.903,-151.754,79.027,60.0
2025-04-21 23:15:05,217.994,217.697,216.787,1.82,1.79,1.7,8.762,4.786,8.196,18.94,22.64,18.84,1.509,0.945,-1.575,0.879,1.91,1.042,1.777,4.729,-1.171,0.438,0.822,0.088,0.79,0.91,-0.89,0.19,145.901,84.918,-151.779,79.041,59.99
2025-04-21 23:16:05,218.059,217.734,216.815,1.81,1.77,1.68,8.766,4.355,8.231,18.84,25.79,18.82,1.51,0.872,-1.586,0.797,1.912,0.948,1.785,4.645,-1.172,0.371,0.818,0.018,0.79,0.92,-0.89,0.17,145.925,84.931,-151.803,79.053,60.0
2025-04-21 23:17:05,218.137,217.766,216.865,1.81,1.77,1.68,8.757,4.125,8.161,18.77,27.38,18.94,1.505,0.833,-1.567,0.771,1.91,0.898,1.77,4.578,-1.176,0.335,0.822,-0.019,0.79,0.93,-0.89,0.17,145.949,84.945,-151.828,79.065,60.01
2025-04-21 23:18:05,218.115,217.728,216.907,1.79,1.75,1.68,8.774,4.126,8.211,18.57,27.45,19.55,1.509,0.831,-1.581,0.759,1.914,0.898,1.781,4.593,-1.177,0.341,0.82,-0.016,0.79,0.92,-0.89,0.17,145.973,84.958,-151.853,79.077,60.01
2025-04-21 23:19:05,218.046,217.658,216.841,1.8,1.76,1.7,8.777,4.137,8.179,18.63,27.38,19.0,1.51,0.832,-1.573,0.768,1.914,0.9,1.773,4.588,-1.176,0.344,0.818,-0.014,0.79,0.92,-0.89,0.17,145.996,84.971,-151.878,79.089,59.99
2025-04-21 23:20:05,218.031,217.645,216.792,1.79,1.74,1.69,8.785,4.125,8.174,18.65,27.43,18.92,1.51,0.83,-1.57,0.769,1.915,0.898,1.772,4.585,-1.179,0.342,0.821,-0.016,0.79,0.92,-0.89,0.17,146.02,84.984,-151.902,79.102,60.0
2025-04-21 23:21:05,218.116,217.687,216.74,1.79,1.75,1.67,8.773,4.141,8.183,18.71,27.36,18.97,1.507,0.834,-1.57,0.771,1.913,0.901,1.774,4.588,-1.179,0.342,0.825,-0.012,0.79,0.92,-0.89,0.17,146.044,84.997,-151.927,79.114,60.01
2025-04-21 23:22:05,218.128,217.698,216.763,1.81,1.75,1.68,8.78,4.136,8.217,18.68,27.37,19.44,1.508,0.832,-1.579,0.762,1.915,0.9,1.781,4.597,-1.18,0.343,0.824,-0.013,0.79,0.92,-0.89,0.17,146.067,85.01,-151.952,79.126,60.01
2025-04-21 23:23:05,218.137,217.719,216.772,1.79,1.73,1.68,8.771,4.141,8.182,18.69,27.32,18.73,1.509,0.832,-1.571,0.77,1.913,0.902,1.774,4.588,-1.175,0.347,0.823,-0.005,0.79,0.92,-0.89,0.17,146.091,85.023,-151.976,79.138,60.01
2025-04-21 23:24:05,218.044,217.668,216.748,1.79,1.75,1.69,8.762,4.131,8.193,18.81,27.32,18.79,1.508,0.83,-1.573,0.766,1.911,0.899,1.776,4.585,-1.173,0.344,0.825,-0.004,0.79,0.92,-0.89,0.17,146.115,85.036,-152.001,79.15,60.0
2025-04-21 23:25:05,218.095,217.738,216.802,1.78,1.76,1.68,8.769,4.126,8.201,18.78,27.37,18.92,1.508,0.83,-1.572,0.766,1.912,0.898,1.778,4.589,-1.176,0.342,0.829,-0.005,0.79,0.92,-0.88,0.17,146.139,85.049,-152.026,79.162,60.01
2025-04-21 23:26:05,218.037,217.693,216.731,1.8,1.77,1.68,8.765,4.09,8.218,18.74,27.47,19.15,1.508,0.821,-1.58,0.75,1.911,0.89,1.781,4.583,-1.174,0.343,0.822,-0.009,0.79,0.92,-0.89,0.16,146.163,85.062,-152.051,79.174,60.0
2025-04-21 23:27:05,218.094,217.761,216.771,1.79,1.77,1.69,8.758,4.052,8.19,18.84,27.54,18.76,1.508,0.811,-1.575,0.745,1.91,0.882,1.775,4.568,-1.172,0.346,0.819,-0.006,0.79,0.92,-0.89,0.16,146.186,85.075,-152.075,79.186,59.99
2025-04-21 23:28:05,218.153,217.785,216.815,1.77,1.77,1.68,8.773,4.035,8.192,18.62,27.62,18.8,1.513,0.808,-1.575,0.746,1.914,0.879,1.776,4.569,-1.172,0.344,0.821,-0.008,0.79,0.92,-0.89,0.16,146.21,85.088,-152.1,79.198,60.0
2025-04-21 23:29:05,218.206,217.803,216.918,1.77,1.75,1.68,8.76,4.033,8.167,18.63,27.53,18.87,1.505,0.808,-1.567,0.747,1.911,0.878,1.772,4.561,-1.179,0.343,0.827,-0.009,0.79,0.92,-0.88,0.16,146.234,85.1,-152.125,79.209,60.02
2025-04-21 23:30:05,218.165,217.768,216.909,1.8,1.77,1.7,8.774,3.747,8.201,18.55,30.92,19.41,1.506,0.745,-1.577,0.674,1.914,0.816,1.779,4.509,-1.181,0.193,0.823,-0.165,0.79,0.91,-0.89,0.15,146.257,85.112,-152.149,79.22,60.0
2025-04-21 23:31:05,218.193,217.757,216.935,1.78,1.74,1.68,8.758,3.649,8.249,18.62,31.95,18.88,1.507,0.721,-1.589,0.639,1.911,0.795,1.789,4.495,-1.175,0.174,0.822,-0.179,0.79,0.91,-0.89,0.14,146.281,85.123,-152.175,79.23,60.01
2025-04-21 23:32:05,218.312,217.794,216.945,1.81,1.76,1.69,8.767,3.63,8.207,18.6,32.18,18.99,1.511,0.72,-1.579,0.652,1.914,0.791,1.781,4.485,-1.174,0.165,0.822,-0.187,0.79,0.91,-0.89,0.15,146.305,85.135,-152.199,79.241,60.01
2025-04-21 23:33:05,218.274,217.789,216.945,1.8,1.74,1.68,8.759,3.635,8.163,18.71,32.08,18.98,1.507,0.722,-1.567,0.662,1.912,0.792,1.771,4.474,-1.177,0.102,0.825,-0.25,0.79,0.91,-0.88,0.15,146.329,85.146,-152.224,79.251,60.03
2025-04-21 23:34:05,218.185,217.711,216.86,1.81,1.74,1.68,8.78,3.639,8.215,18.69,32.05,19.54,1.509,0.72,-1.581,0.648,1.916,0.792,1.781,4.489,-1.18,0.163,0.821,-0.196,0.79,0.91,-0.89,0.14,146.352,85.157,-152.249,79.261,60.02
2025-04-21 23:35:05,218.167,217.774,216.884,1.81,1.75,1.67,8.763,3.632,8.224,18.73,32.04,18.81,1.509,0.72,-1.582,0.647,1.912,0.791,1.784,4.487,-1.173,0.214,0.824,-0.136,0.79,0.91,-0.89,0.14,146.376,85.169,-152.274,79.271,60.03
2025-04-21 23:36:05,218.166,217.88,217.008,1.81,1.78,1.69,8.774,3.616,8.216,18.56,32.29,18.76,1.513,0.718,-1.579,0.652,1.914,0.788,1.783,4.485,-1.172,0.225,0.827,-0.12,0.79,0.91,-0.89,0.15,146.4,85.18,-152.299,79.281,60.01
2025-04-21 23:37:05,218.183,217.935,217.02,1.82,1.78,1.69,8.762,3.614,8.213,18.69,32.28,18.87,1.506,0.721,-1.577,0.65,1.912,0.788,1.782,4.482,-1.177,0.196,0.831,-0.15,0.79,0.92,-0.88,0.15,146.424,85.191,-152.324,79.291,60.01
2025-04-21 23:38:05,218.3,217.904,217.068,1.82,1.77,1.69,8.767,3.624,8.216,18.6,32.3,19.3,1.509,0.719,-1.58,0.647,1.914,0.79,1.783,4.487,-1.178,0.195,0.827,-0.155,0.79,0.91,-0.89,0.14,146.447,85.203,-152.349,79.301,60.0
2025-04-21 23:39:05,218.269,217.754,216.925,1.82,1.77,1.68,8.767,3.976,8.163,18.63,28.94,18.84,1.513,0.797,-1.568,0.742,1.914,0.866,1.771,4.55,-1.172,0.297,0.823,-0.052,0.79,0.92,-0.89,0.16,146.471,85.215,-152.373,79.313,59.98
2025-04-21 23:40:05,218.413,217.792,217.018,1.8,1.73,1.65,8.753,4.826,8.147,18.76,22.81,18.63,1.507,0.96,-1.564,0.902,1.912,1.051,1.768,4.731,-1.177,0.421,0.823,0.067,0.79,0.91,-0.88,0.19,146.495,85.23,-152.398,79.327,60.03
2025-04-21 23:41:05,218.332,217.775,216.996,1.78,1.72,1.65,8.759,4.721,8.173,18.6,22.72,18.61,1.507,0.928,-1.569,0.867,1.912,1.028,1.774,4.714,-1.177,0.441,0.826,0.091,0.79,0.9,-0.88,0.18,146.519,85.245,-152.423,79.34,60.01
2025-04-21 23:42:05,218.292,217.795,217.019,1.81,1.75,1.67,8.754,4.722,8.174,18.82,22.69,18.54,1.504,0.93,-1.569,0.864,1.911,1.028,1.774,4.713,-1.179,0.439,0.827,0.087,0.79,0.9,-0.88,0.18,146.542,85.259,-152.448,79.354,60.0
2025-04-21 23:43:05,218.302,217.811,217.038,1.81,1.74,1.64,8.76,4.744,8.18,18.88,22.62,19.14,1.509,0.933,-1.576,0.867,1.912,1.033,1.775,4.721,-1.174,0.443,0.818,0.086,0.79,0.9,-0.89,0.18,146.566,85.274,-152.472,79.368,60.02
2025-04-21 23:44:05,218.273,217.772,216.967,1.84,1.76,1.65,8.76,4.762,8.156,18.98,22.6,18.62,1.51,0.939,-1.568,0.881,1.912,1.037,1.77,4.719,-1.173,0.441,0.82,0.088,0.79,0.91,-0.89,0.19,146.59,85.289,-152.497,79.382,59.98
2025-04-21 23:45:05,218.289,217.872,217.0,1.83,1.76,1.65,8.777,4.728,8.174,18.92,22.69,18.55,1.508,0.937,-1.57,0.874,1.916,1.03,1.774,4.72,-1.182,0.428,0.825,0.071,0.79,0.91,-0.89,0.19,146.614,85.304,-152.522,79.396,60.0
2025-04-21 23:46:05,218.311,217.976,217.065,1.81,1.77,1.65,8.781,4.735,8.217,18.9,22.67,18.73,1.507,0.94,-1.579,0.868,1.917,1.032,1.784,4.733,-1.185,0.427,0.829,0.071,0.79,0.91,-0.89,0.18,146.638,85.318,-152.547,79.409,60.02
2025-04-21 23:47:05,218.214,217.945,217.048,1.8,1.79,1.66,8.778,4.768,8.182,19.0,22.53,18.78,1.507,0.946,-1.571,0.881,1.916,1.039,1.776,4.731,-1.183,0.429,0.827,0.073,0.79,0.91,-0.88,0.19,146.661,85.333,-152.571,79.423,59.99
2025-04-21 23:48:05,218.236,218.002,217.051,1.79,1.77,1.64,8.765,5.0,8.17,18.91,22.15,18.89,1.508,1.037,-1.569,0.976,1.913,1.09,1.773,4.776,-1.177,0.336,0.826,-0.015,0.79,0.95,-0.88,0.2,146.685,85.35,-152.596,79.439,60.02
2025-04-21 23:49:05,218.273,217.966,217.015,1.81,1.79,1.66,8.763,5.01,8.202,18.88,22.17,19.44,1.507,1.037,-1.577,0.967,1.913,1.092,1.78,4.785,-1.178,0.342,0.825,-0.011,0.79,0.95,-0.89,0.2,146.709,85.366,-152.621,79.454,60.0
2025-04-21 23:50:05,218.393,217.986,217.028,1.84,1.79,1.67,8.75,4.986,8.19,18.97,22.25,18.69,1.506,1.035,-1.572,0.969,1.911,1.087,1.777,4.775,-1.176,0.332,0.83,-0.014,0.79,0.95,-0.88,0.2,146.732,85.382,-152.645,79.469,59.99
2025-04-21 23:51:05,218.514,218.063,217.168,1.85,1.8,1.67,8.74,5.003,8.166,18.98,22.17,18.59,1.505,1.038,-1.57,0.972,1.91,1.091,1.773,4.774,-1.175,0.336,0.823,-0.016,0.79,0.95,-0.89,0.2,146.756,85.398,-152.67,79.485,60.01
2025-04-21 23:52:05,218.63,218.106,217.193,1.86,1.81,1.68,8.769,4.984,8.19,18.79,22.22,18.98,1.51,1.035,-1.578,0.967,1.917,1.087,1.779,4.783,-1.181,0.331,0.82,-0.03,0.79,0.95,-0.89,0.2,146.779,85.414,-152.694,79.5,60.01
2025-04-21 23:53:05,218.68,218.196,217.253,1.85,1.79,1.67,8.75,4.999,8.186,18.83,22.16,18.83,1.504,1.036,-1.572,0.968,1.913,1.091,1.778,4.783,-1.183,0.342,0.831,-0.01,0.79,0.95,-0.88,0.2,146.803,85.431,-152.719,79.515,60.04
2025-04-21 23:54:05,218.596,218.168,217.249,1.84,1.79,1.68,8.762,5.005,8.197,18.72,22.18,18.62,1.508,1.035,-1.574,0.968,1.915,1.092,1.781,4.788,-1.181,0.346,0.832,-0.003,0.79,0.95,-0.88,0.2,146.827,85.447,-152.743,79.53,60.03
2025-04-21 23:55:05,218.564,218.124,217.282,1.84,1.77,1.68,8.742,4.987,8.172,18.77,22.19,18.88,1.506,1.033,-1.573,0.966,1.911,1.088,1.776,4.774,-1.175,0.341,0.823,-0.012,0.79,0.95,-0.89,0.2,146.85,85.463,-152.768,79.545,60.04
2025-04-21 23:56:05,218.59,218.032,217.286,1.84,1.77,1.68,8.762,4.982,8.165,18.66,22.27,18.76,1.509,1.031,-1.572,0.968,1.915,1.086,1.774,4.776,-1.18,0.342,0.821,-0.017,0.79,0.95,-0.89,0.2,146.874,85.48,-152.793,79.561,60.04
2025-04-21 23:57:05,218.683,218.093,217.347,1.84,1.75,1.67,8.76,4.986,8.166,18.7,22.23,19.32,1.501,1.032,-1.573,0.961,1.916,1.087,1.775,4.778,-1.19,0.341,0.822,-0.026,0.78,0.95,-0.89,0.2,146.898,85.496,-152.818,79.576,60.05
2025-04-21 23:58:05,218.755,218.168,217.351,1.86,1.78,1.68,8.761,4.994,8.14,18.73,22.26,18.97,1.504,1.033,-1.563,0.975,1.916,1.09,1.769,4.775,-1.187,0.344,0.828,-0.015,0.79,0.95,-0.88,0.2,146.921,85.512,-152.843,79.591,60.04
2025-04-21 23:59:05,218.7,218.2,217.388,1.85,1.78,1.68,8.747,4.975,8.157,18.77,22.24,18.86,1.504,1.032,-1.568,0.968,1.913,1.086,1.773,4.772,-1.181,0.337,0.828,-0.016,0.79,0.95,-0.88,0.2,146.945,85.528,-152.868,79.606,60.03
2025-04-22 00:00:05,218.662,218.266,217.387,1.84,1.78,1.68,8.742,4.795,8.24,18.73,23.33,19.33,1.51,0.987,-1.587,0.909,1.912,1.047,1.791,4.749,-1.172,0.345,0.829,0.002,0.79,0.94,-0.89,0.19,146.969,85.544,-152.892,79.62,60.04
2025-04-22 00:01:05,218.668,218.302,217.376,1.84,1.78,1.68,8.766,4.035,8.332,18.68,27.57,18.71,1.511,0.811,-1.605,0.717,1.917,0.881,1.811,4.609,-1.179,0.343,0.838,0.002,0.79,0.92,-0.89,0.16,146.993,85.556,-152.918,79.631,60.03
2025-04-22 00:02:05,218.53,218.144,217.236,1.86,1.8,1.7,8.782,4.044,8.275,18.67,27.56,18.62,1.515,0.809,-1.591,0.733,1.919,0.882,1.798,4.599,-1.178,0.352,0.837,0.011,0.79,0.92,-0.88,0.16,147.017,85.569,-152.943,79.643,59.97
2025-04-22 00:03:05,218.617,218.228,217.293,1.83,1.78,1.68,8.787,4.03,8.196,18.69,27.6,18.52,1.517,0.807,-1.577,0.747,1.921,0.88,1.781,4.581,-1.178,0.349,0.827,-0.002,0.79,0.92,-0.89,0.16,147.04,85.582,-152.967,79.655,59.99
2025-04-22 00:04:05,218.625,218.202,217.242,1.83,1.78,1.69,8.796,4.019,8.182,18.71,27.72,18.83,1.52,0.808,-1.575,0.753,1.923,0.877,1.778,4.577,-1.177,0.34,0.823,-0.013,0.79,0.92,-0.89,0.16,147.064,85.595,-152.992,79.667,59.97
2025-04-22 00:05:05,218.727,218.252,217.335,1.81,1.76,1.68,8.791,4.306,8.197,18.73,26.4,19.17,1.515,0.869,-1.578,0.806,1.923,0.94,1.781,4.644,-1.184,0.357,0.827,0.0,0.79,0.93,-0.89,0.17,147.088,85.608,-153.017,79.68,60.01
2025-04-22 00:06:05,218.659,218.229,217.315,1.83,1.79,1.68,8.806,4.755,8.178,18.64,22.68,18.82,1.517,0.943,-1.571,0.889,1.925,1.038,1.777,4.74,-1.185,0.434,0.831,0.079,0.79,0.91,-0.88,0.19,147.112,85.623,-153.042,79.694,59.99
2025-04-22 00:07:05,218.667,218.22,217.388,1.83,1.77,1.67,8.792,4.753,8.171,18.7,22.54,18.84,1.516,0.939,-1.573,0.881,1.923,1.037,1.776,4.736,-1.183,0.441,0.824,0.083,0.79,0.9,-0.89,0.19,147.136,85.638,-153.066,79.708,60.01
2025-04-22 00:08:05,218.596,218.116,217.314,1.82,1.76,1.66,8.787,4.786,8.213,18.68,22.44,19.18,1.516,0.946,-1.585,0.877,1.921,1.044,1.785,4.75,-1.18,0.441,0.819,0.08,0.79,0.91,-0.89,0.18,147.16,85.653,-153.091,79.721,60.01
2025-04-22 00:09:05,218.65,218.072,217.281,1.83,1.77,1.66,8.795,4.782,8.178,18.61,22.52,18.77,1.515,0.948,-1.573,0.89,1.923,1.043,1.777,4.743,-1.185,0.433,0.826,0.075,0.79,0.91,-0.89,0.19,147.184,85.668,-153.116,79.736,60.0
2025-04-22 00:10:05,218.743,218.118,217.348,1.84,1.77,1.66,8.778,4.764,8.165,18.68,22.6,18.59,1.513,0.947,-1.571,0.889,1.92,1.039,1.775,4.734,-1.182,0.428,0.825,0.071,0.79,0.91,-0.89,0.19,147.207,85.683,-153.141,79.75,60.01
2025-04-22 00:11:05,218.741,218.171,217.384,1.82,1.76,1.65,8.777,4.774,8.166,18.73,22.5,18.73,1.514,0.944,-1.573,0.885,1.92,1.041,1.775,4.737,-1.181,0.439,0.822,0.08,0.79,0.91,-0.89,0.19,147.231,85.698,-153.165,79.763,60.01
2025-04-22 00:12:05,218.655,218.24,217.379,1.8,1.77,1.65,8.803,4.786,8.219,18.61,22.42,18.7,1.518,0.947,-1.585,0.88,1.925,1.045,1.787,4.756,-1.183,0.44,0.824,0.081,0.79,0.91,-0.89,0.19,147.255,85.713,-153.191,79.777,60.0
2025-04-22 00:13:05,218.664,218.301,217.4,1.8,1.76,1.64,8.79,4.763,8.209,18.67,22.46,18.85,1.513,0.943,-1.582,0.874,1.922,1.04,1.785,4.746,-1.185,0.436,0.825,0.076,0.79,0.91,-0.89,0.18,147.279,85.728,-153.216,79.791,60.02
2025-04-22 00:14:05,218.696,218.313,217.413,1.79,1.74,1.64,8.787,4.774,8.208,18.66,22.45,18.64,1.512,0.944,-1.58,0.876,1.922,1.042,1.785,4.748,-1.186,0.441,0.829,0.085,0.79,0.91,-0.89,0.18,147.302,85.742,-153.24,79.805,60.04
2025-04-22 00:15:05,218.737,218.329,217.415,1.8,1.75,1.65,8.793,4.751,8.205,18.63,22.56,18.8,1.52,0.941,-1.58,0.881,1.923,1.037,1.784,4.745,-1.179,0.436,0.827,0.084,0.79,0.91,-0.89,0.19,147.327,85.757,-153.265,79.819,60.02
2025-04-22 00:16:05,218.778,218.355,217.452,1.81,1.75,1.65,8.779,4.769,8.229,18.56,22.52,18.75,1.518,0.943,-1.586,0.875,1.921,1.041,1.789,4.751,-1.176,0.442,0.828,0.094,0.79,0.91,-0.89,0.18,147.35,85.772,-153.29,79.832,60.02
2025-04-22 00:17:05,218.687,218.242,217.397,1.84,1.78,1.68,8.778,4.793,8.208,18.67,22.46,19.09,1.514,0.947,-1.58,0.882,1.92,1.046,1.784,4.75,-1.18,0.444,0.829,0.094,0.79,0.91,-0.89,0.19,147.374,85.787,-153.315,79.846,59.97
2025-04-22 00:18:05,218.726,218.272,217.412,1.8,1.73,1.63,8.791,4.773,8.164,18.61,22.52,18.77,1.517,0.943,-1.568,0.892,1.923,1.042,1.775,4.74,-1.182,0.443,0.832,0.092,0.79,0.91,-0.88,0.19,147.398,85.802,-153.34,79.86,60.01
2025-04-22 00:19:05,218.786,218.279,217.412,1.81,1.74,1.63,8.788,4.767,8.141,18.67,22.49,18.72,1.516,0.943,-1.566,0.893,1.923,1.04,1.77,4.733,-1.183,0.439,0.824,0.081,0.79,0.91,-0.88,0.19,147.422,85.816,-153.364,79.874,60.0
2025-04-22 00:20:05,218.916,218.328,217.433,1.84,1.74,1.64,8.747,4.752,8.121,18.73,22.65,18.62,1.51,0.942,-1.563,0.889,1.915,1.038,1.766,4.718,-1.177,0.435,0.821,0.079,0.79,0.91,-0.89,0.19,147.446,85.831,-153.389,79.888,60.0
2025-04-22 00:21:05,219.024,218.394,217.546,1.87,1.78,1.67,8.754,4.75,8.113,18.64,22.62,18.7,1.507,0.942,-1.561,0.888,1.917,1.037,1.765,4.72,-1.185,0.434,0.823,0.072,0.79,0.91,-0.88,0.19,147.47,85.846,-153.414,79.902,59.99
2025-04-22 00:22:05,219.033,218.455,217.541,1.86,1.77,1.65,8.738,4.75,8.175,18.65,22.59,18.93,1.502,0.943,-1.575,0.87,1.914,1.038,1.778,4.73,-1.187,0.432,0.825,0.07,0.78,0.91,-0.89,0.18,147.493,85.861,-153.438,79.916,60.02
2025-04-22 00:23:05,218.86,218.406,217.427,1.85,1.78,1.67,8.756,4.45,8.166,18.54,25.0,18.64,1.512,0.887,-1.571,0.828,1.916,0.972,1.776,4.664,-1.177,0.396,0.826,0.046,0.79,0.91,-0.88,0.18,147.517,85.875,-153.463,79.929,59.98
