arquivo,real_kWh,previsto_kWh,erro_absoluto,erro_relativo_%
amostra_0952_3676.47.npy,3676.47,3841.8835,165.4135449218752,4.499249141754868
amostra_0955_2250.48.npy,2250.48,2351.1174,100.63743164062498,4.471820751156419
amostra_0957_3146.28.npy,3146.28,3192.731,46.4509570312498,1.476377087584379
amostra_0962_2335.23.npy,2335.23,2412.7195,77.48948242187498,3.318280530049502
amostra_0963_2826.90.npy,2826.9,2899.4954,72.59536132812491,2.5680201396627016
amostra_0964_2491.50.npy,2491.5,2419.328,72.172119140625,2.8967336600692355
amostra_0982_3586.51.npy,3586.51,3630.5286,44.01856445312478,1.227337005978647
amostra_0983_2260.44.npy,2260.44,2362.3218,101.88177734374995,4.507165744003378
amostra_0986_1319.64.npy,1319.64,1313.8063,5.8337255859376,0.4420694724271468
amostra_0993_1111.29.npy,1111.29,1197.012,85.72196289062504,7.713734748861686
amostra_1001_1371.18.npy,1371.18,1523.9491,152.76909667968744,11.141432684234559
amostra_1003_3006.60.npy,3006.6,2944.0066,62.59340820312491,2.0818668330714067
amostra_1009_3645.28.npy,3645.28,3768.35,123.0700976562498,3.3761493672982543
amostra_1013_2222.69.npy,2222.69,2326.6675,103.97748046874995,4.678001901693441
amostra_1020_2416.15.npy,2416.15,2529.2227,113.07265624999991,4.679869058212441
amostra_1025_3378.36.npy,3378.36,3349.7874,28.572646484375127,0.8457549368443602
amostra_1034_1809.89.npy,1809.89,1778.9723,30.9177099609376,1.7082645885074563
amostra_1035_2568.85.npy,2568.85,2629.147,60.29697265625009,2.3472360260914455
amostra_1037_3461.53.npy,3461.53,3548.7803,87.2502734374998,2.5205696162535007
amostra_1039_1390.32.npy,1390.32,1495.3922,105.07221191406256,7.557412100384268
amostra_1043_2384.19.npy,2384.19,2311.0889,73.10113281250005,3.066078324818913
amostra_1044_2039.14.npy,2039.14,2004.9707,34.1692968750001,1.67567194380965
amostra_1048_3201.56.npy,3201.56,3307.8923,106.33233398437505,3.321266319680876
amostra_1056_2680.50.npy,2680.5,2679.3984,1.1015625,0.04109541130386122
amostra_1059_1441.71.npy,1441.71,1511.4846,69.77461914062496,4.839712503944966
amostra_1068_2797.10.npy,2797.1,2808.443,11.343115234375091,0.4055312729031887
amostra_1073_2483.26.npy,2483.26,2586.0576,102.79761718749978,4.139623607173625
amostra_1076_2630.37.npy,2630.37,2596.745,33.62488281249989,1.278332812969274
amostra_1078_1876.27.npy,1876.27,1880.8092,4.539204101562518,0.24192702018166456
amostra_1079_3286.80.npy,3286.8,3338.96,52.15996093749982,1.586952687644512
amostra_1080_1090.42.npy,1090.42,1128.2007,37.78068359374993,3.4647827070073847
amostra_1086_3162.43.npy,3162.43,3153.8467,8.583320312499836,0.27141534555705066
amostra_1097_1936.74.npy,1936.74,2040.1006,103.36058593749999,5.336833335269577
amostra_1104_2846.22.npy,2846.22,2910.6182,64.3981640625002,2.262585606962926
amostra_1108_2898.26.npy,2898.26,2874.462,23.79808593750022,0.8211163228109355
amostra_1116_2875.35.npy,2875.35,2884.6,9.250097656250091,0.3217033632862118
amostra_1124_1673.77.npy,1673.77,1770.2249,96.45485351562502,5.762730453743646
amostra_1126_3663.05.npy,3663.05,3726.421,63.37089843749982,1.7300036427976635
amostra_1135_1353.39.npy,1353.39,1398.0973,44.7072900390624,3.3033560199988474
amostra_1148_3035.07.npy,3035.07,3133.607,98.53693359374984,3.2466115639425066
amostra_1150_1013.69.npy,1013.69,1098.6958,85.00580078124995,8.3857787668074
amostra_1160_1696.56.npy,1696.56,1775.6625,79.10247558593755,4.662521548659497
amostra_1161_2603.01.npy,2603.01,2630.7034,27.69336914062478,1.0638979158983168
amostra_1164_1357.39.npy,1357.39,1389.1714,31.7813867187499,2.3413600158207957
amostra_1170_3672.31.npy,3672.31,3602.41,69.90008789062495,1.9034364716111913
amostra_1171_2382.88.npy,2382.88,2371.4202,11.45983398437511,0.4809236715392764
amostra_1173_1372.31.npy,1372.31,1454.0278,81.71783203125005,5.954764742022579
amostra_1176_2855.96.npy,2855.96,2893.3984,37.438437499999964,1.3108880201403368
amostra_1177_2505.28.npy,2505.28,2572.158,66.8779589843748,2.6694804167348476
amostra_1180_3210.87.npy,3210.87,3227.8525,16.98253906250011,0.5289077123178487
amostra_1186_3460.06.npy,3460.06,3535.483,75.42291015625005,2.1798150944275547
amostra_1188_2922.97.npy,2922.97,3040.8982,117.9281933593752,4.034533141269845
amostra_1204_2416.27.npy,2416.27,2404.2915,11.978496093749982,0.4957432776034955
amostra_1211_2615.97.npy,2615.97,2659.874,43.9040234375002,1.6783076043494458
amostra_1214_1558.41.npy,1558.41,1523.8091,34.60091796875008,2.2202705301396986
amostra_1217_2605.97.npy,2605.97,2634.6196,28.6496289062502,1.0993844482572785
amostra_1219_3115.53.npy,3115.53,3142.6543,27.1242968749998,0.8706158141632339
amostra_1226_2490.22.npy,2490.22,2511.6748,21.4548046875002,0.8615626204712918
amostra_1230_3941.27.npy,3941.27,3983.1394,41.86940429687502,1.062332808888379
amostra_1242_1726.84.npy,1726.84,1747.7675,20.927456054687582,1.2118931721924198
amostra_1244_2386.39.npy,2386.39,2579.7815,193.39149414062513,8.103934987182528
amostra_1250_1743.21.npy,1743.21,1742.3818,0.8281640625000364,0.04750799172216981
amostra_1254_1163.03.npy,1163.03,1243.4143,80.38430664062503,6.9116279580599835
amostra_1255_1431.79.npy,1431.79,1533.4343,101.64432617187504,7.09910854048953
amostra_1256_1474.94.npy,1474.94,1449.1063,25.833676757812555,1.7515069601348225
amostra_1257_2930.13.npy,2930.13,2977.358,47.22791015624989,1.6118025533423392
amostra_1260_1999.16.npy,1999.16,2051.8333,52.67325195312492,2.6347692007205485
amostra_1261_3016.02.npy,3016.02,3035.2273,19.207294921875018,0.6368424255102758
amostra_1262_3431.95.npy,3431.95,3387.542,44.40800781249982,1.2939584729526892
amostra_1265_3609.36.npy,3609.36,3530.904,78.45594726562513,2.17368029971034
amostra_1266_2973.59.npy,2973.59,2930.843,42.746982421875146,1.4375546871584564
amostra_1269_2811.18.npy,2811.18,2954.312,143.13201171875016,5.09152781816711
amostra_1277_2194.04.npy,2194.04,2345.2046,151.16458984375004,6.889782768032945
amostra_1280_1406.35.npy,1406.35,1470.4994,64.14938964843759,4.561410008066099
amostra_1290_1060.33.npy,1060.33,1110.1198,49.78975097656257,4.695684454515347
amostra_1311_3103.35.npy,3103.35,3219.695,116.34506835937509,3.7490153659553416
amostra_1315_2440.21.npy,2440.21,2573.6968,133.48677734374996,5.470298758867063
amostra_1321_3175.80.npy,3175.8,3189.417,13.616992187499818,0.4287736062566855
amostra_1329_3474.77.npy,3474.77,3459.4048,15.365214843749982,0.4421937234334929
amostra_1330_2819.12.npy,2819.12,2848.6665,29.54650390625011,1.0480754244675683
amostra_1334_2321.74.npy,2321.74,2292.106,29.63404296874978,1.2763721591887889
amostra_1336_1660.20.npy,1660.2,1557.7306,102.46940917968755,6.172112346686396
amostra_1338_1738.67.npy,1738.67,1828.4104,89.74040039062493,5.161439513572151
amostra_1342_2343.62.npy,2343.62,2389.8677,46.24767578125011,1.973343621459542
amostra_1343_1897.08.npy,1897.08,1922.8534,25.773393554687573,1.3585823241343313
amostra_1348_3098.52.npy,3098.52,3072.0962,26.423808593749982,0.8527880599044054
amostra_1356_2336.62.npy,2336.62,2266.6392,69.98083984374989,2.994960235029654
amostra_1357_2654.45.npy,2654.45,2764.2852,109.83515625000018,4.137774538981717
amostra_1365_2821.40.npy,2821.4,2806.4963,14.903662109375091,0.5282364113339154
amostra_1369_1392.43.npy,1392.43,1509.662,117.23198730468744,8.419237398266874
amostra_1374_2265.17.npy,2265.17,2285.9297,20.759687499999927,0.9164737083750856
amostra_1376_1411.25.npy,1411.25,1398.7568,12.4931640625,0.8852552037201064
amostra_1378_2649.59.npy,2649.59,2754.8884,105.29842773437485,3.974140441893834
amostra_1379_2199.19.npy,2199.19,2173.3325,25.857480468750055,1.1757729195180977
amostra_1386_2615.65.npy,2615.65,2590.586,25.06406250000009,0.9582345688452235
amostra_1388_4026.16.npy,4026.16,4045.624,19.464023437500146,0.4834388955605377
amostra_1392_2058.44.npy,2058.44,2086.7307,28.290712890624945,1.3743763670850229
amostra_1393_3385.16.npy,3385.16,3425.0598,39.899814453125146,1.1786684958207336
amostra_1394_1599.28.npy,1599.28,1543.5088,55.77121093749997,3.4872699550735313
amostra_1401_3625.14.npy,3625.14,3748.7878,123.64784179687513,3.4108432170033467
amostra_1409_1961.32.npy,1961.32,2009.2513,47.931342773437564,2.4438308268634166
amostra_1412_2064.35.npy,2064.35,2211.7454,147.3953613281251,7.14003736421271
amostra_1415_1904.71.npy,1904.71,1877.2651,27.444863281250036,1.4408945866431129
amostra_1422_2239.00.npy,2239.0,2246.4324,7.432373046875,0.3319505603785172
amostra_1432_2325.51.npy,2325.51,2482.994,157.48389648437478,6.772015449702421
amostra_1440_2060.97.npy,2060.97,2137.1106,76.1405957031252,3.69440582362311
amostra_1447_1934.05.npy,1934.05,1913.8651,20.184887695312455,1.04365904166451
amostra_1448_2793.44.npy,2793.44,2836.7764,43.336367187499945,1.5513620191412718
amostra_1454_1447.82.npy,1447.82,1597.8315,150.01154296875006,10.361201183071795
amostra_1456_2374.77.npy,2374.77,2405.244,30.473896484375018,1.2832357021680003
amostra_1462_2784.72.npy,2784.72,2851.6882,66.9682324218752,2.4048461756253845
amostra_1463_2040.49.npy,2040.49,2199.447,158.957021484375,7.790139696071777
amostra_1465_2624.11.npy,2624.11,2726.877,102.76695312499987,3.9162593460258854
amostra_1466_2061.12.npy,2061.12,2112.9539,51.83385742187511,2.5148393796516024
amostra_1473_1827.70.npy,1827.7,1962.7073,135.00727539062495,7.386730611731955
amostra_1475_2333.74.npy,2333.74,2248.9905,84.74952148437478,3.631489432600666
amostra_1477_3111.93.npy,3111.93,3122.862,10.932060546875164,0.35129519452157226
amostra_1479_1899.64.npy,1899.64,2090.7346,191.0946191406249,10.059517547568218
amostra_1481_2231.09.npy,2231.09,2317.381,86.29110351562485,3.8676657380753285
amostra_1505_870.60.npy,870.6,891.72437,21.124365234374977,2.426414568616469
amostra_1511_3359.32.npy,3359.32,3524.229,164.90900390624984,4.908999556643899
amostra_1515_1448.21.npy,1448.21,1496.5087,48.298666992187464,3.3350596247911186
amostra_1516_1372.27.npy,1372.27,1539.3312,167.06117675781252,12.174074836425232
amostra_1527_2391.01.npy,2391.01,2427.7273,36.71729492187478,1.5356395381815542
amostra_1530_2401.55.npy,2401.55,2398.2844,3.265576171875182,0.13597785479690958
amostra_1533_2825.05.npy,2825.05,2957.3408,132.29082031249982,4.682778014990879
amostra_1537_2315.53.npy,2315.53,2338.7268,23.1968066406248,1.001792533053979
amostra_1542_3147.24.npy,3147.24,3250.572,103.33202148437522,3.283258394160446
amostra_1549_1725.84.npy,1725.84,1729.1959,3.355922851562582,0.19445156280782586
amostra_1550_3758.92.npy,3758.92,3807.2422,48.32218749999993,1.2855338102433658
amostra_1562_2495.60.npy,2495.6,2577.6345,82.03452148437509,3.287166272013748
amostra_1566_3617.01.npy,3617.01,3681.9656,64.95557617187478,1.7958362341236207
amostra_1571_2647.63.npy,2647.63,2605.3018,42.32824218750011,1.5987219584118666
amostra_1577_2268.46.npy,2268.46,2312.4116,43.951621093749964,1.937509195390263
amostra_1580_2683.63.npy,2683.63,2771.559,87.92908203124989,3.276497953564757
amostra_1582_1728.95.npy,1728.95,1746.9325,17.982495117187455,1.040081848358105
amostra_1584_1632.47.npy,1632.47,1642.0753,9.605317382812473,0.5883916631124905
amostra_1587_3218.37.npy,3218.37,3301.4705,83.10045898437511,2.5820666668026084
amostra_1589_3640.34.npy,3640.34,3651.9407,11.600673828124854,0.31867006455783947
amostra_1591_1464.53.npy,1464.53,1474.3779,9.847929687500027,0.6724293587362518
amostra_1595_1705.79.npy,1705.79,1734.5496,28.759560546875036,1.6859965498024396
amostra_1596_1276.70.npy,1276.7,1259.6514,17.048632812500045,1.3353671819926407
amostra_1598_2787.10.npy,2787.1,2896.992,109.89194335937509,3.9428776634988014
amostra_1600_1837.04.npy,1837.04,2006.3257,169.28568359375004,9.215133235735207
amostra_1603_1826.20.npy,1826.2,1800.027,26.173022460937545,1.4331958416897135
amostra_1615_3090.64.npy,3090.64,3021.334,69.30601562499987,2.24244867163435
amostra_1634_2322.27.npy,2322.27,2380.3086,58.03859375000002,2.499218167999415
amostra_1638_2341.87.npy,2341.87,2495.1301,153.2601269531251,6.544348189828006
