amostra,valor_real,valor_predito
amostra_0654_31.06.csv,31.06,30.7861268222332
amostra_0656_31.04.csv,31.04,30.487232387065887
amostra_0661_30.54.csv,30.54,31.23446847498417
amostra_0665_30.54.csv,30.54,30.03889073431492
amostra_0666_32.39.csv,32.39,31.53336291015148
amostra_0667_34.93.csv,34.93,33.775071173906326
amostra_0668_30.09.csv,30.09,29.291654646396637
amostra_0677_30.82.csv,30.82,30.33778516948223
amostra_0683_28.68.csv,28.68,27.647735252976418
amostra_0686_27.61.csv,27.61,27.19939360022545
amostra_0704_33.10.csv,33.1,31.682810127735138
amostra_0708_38.48.csv,38.48,36.46512109041214
amostra_0713_33.83.csv,33.83,33.32672952115536
amostra_0716_28.24.csv,28.24,26.75105194747448
amostra_0726_33.06.csv,33.06,33.1772823035717
amostra_0732_29.05.csv,29.05,28.096076905727386
amostra_0734_32.97.csv,32.97,33.32672952115536
amostra_0744_35.49.csv,35.49,36.01677943766117
amostra_0752_32.42.csv,32.42,32.13115178048611
amostra_0753_34.37.csv,34.37,33.476176738739014
amostra_0754_35.55.csv,35.55,35.418990567326546
amostra_0755_29.65.csv,29.65,29.291654646396637
amostra_0758_27.88.csv,27.88,27.19939360022545
amostra_0759_29.07.csv,29.07,28.843312993645668
amostra_0767_27.77.csv,27.77,26.900499165058136
amostra_0771_32.04.csv,32.04,31.53336291015148
amostra_0772_34.58.csv,34.58,34.37286004424095
amostra_0773_29.74.csv,29.74,30.188337951898575
amostra_0774_29.80.csv,29.8,30.636679604649544
amostra_0781_28.53.csv,28.53,28.69386577606201
amostra_0784_30.66.csv,30.66,30.487232387065887
amostra_0786_28.36.csv,28.36,28.992760211229324
amostra_0790_33.74.csv,33.74,33.775071173906326
amostra_0794_27.15.csv,27.15,27.94662968814373
amostra_0797_35.05.csv,35.05,33.027835085988045
amostra_0800_30.18.csv,30.18,31.383915692567825
amostra_0810_32.81.csv,32.81,33.1772823035717
amostra_0812_37.49.csv,37.49,36.91346274316311
amostra_0818_33.48.csv,33.48,34.07396560907364
amostra_0822_32.65.csv,32.65,31.98170456290245
amostra_0823_33.29.csv,33.29,32.13115178048611
amostra_0824_26.81.csv,26.81,26.452157512307167
amostra_0831_32.71.csv,32.71,32.13115178048611
amostra_0834_30.46.csv,30.46,29.889443516731262
amostra_0837_28.70.csv,28.7,28.3949713408947
amostra_0838_29.88.csv,29.88,29.14220742881298
amostra_0839_32.62.csv,32.62,33.1772823035717
amostra_0840_33.26.csv,33.26,32.43004621565342
amostra_0841_26.78.csv,26.78,26.30271029472351
amostra_0842_30.37.csv,30.37,30.33778516948223
amostra_0846_29.80.csv,29.8,28.992760211229324
amostra_0854_32.19.csv,32.19,31.832257345318794
amostra_0861_26.29.csv,26.29,26.30271029472351
amostra_0862_25.59.csv,25.59,25.704921424388885
amostra_0868_32.31.csv,32.31,32.43004621565342
amostra_0880_32.12.csv,32.12,31.98170456290245
amostra_0883_29.88.csv,29.88,30.636679604649544
amostra_0887_29.30.csv,29.3,28.245524123311043
amostra_0892_33.97.csv,33.97,33.32672952115536
amostra_0894_28.13.csv,28.13,28.544418558478355
amostra_0900_31.78.csv,31.78,30.33778516948223
amostra_0901_31.84.csv,31.84,31.23446847498417
amostra_0905_30.68.csv,30.68,30.487232387065887
amostra_0907_31.26.csv,31.26,30.935574039816856
amostra_0910_33.69.csv,33.69,33.1772823035717
amostra_0913_31.68.csv,31.68,31.832257345318794
amostra_0917_26.42.csv,26.42,26.30271029472351
amostra_0918_25.73.csv,25.73,26.601604729890823
amostra_0935_25.70.csv,25.7,25.854368641972542
amostra_0937_28.82.csv,28.82,27.94662968814373
amostra_0947_31.79.csv,31.79,31.085021257400513
amostra_0950_34.23.csv,34.23,33.62562395632267
amostra_0951_28.33.csv,28.33,28.544418558478355
amostra_0954_26.56.csv,26.56,26.30271029472351
amostra_0957_28.22.csv,28.22,29.441101863980293
amostra_0966_32.70.csv,32.7,30.935574039816856
amostra_0969_27.83.csv,27.83,30.03889073431492
amostra_0972_26.75.csv,26.75,27.19939360022545
amostra_0973_30.35.csv,30.35,30.33778516948223
amostra_0974_27.34.csv,27.34,26.75105194747448
amostra_0992_30.94.csv,30.94,30.7861268222332
amostra_0993_24.46.csv,24.46,24.957685336470604
amostra_0994_28.05.csv,28.05,27.348840817809105
amostra_1000_30.36.csv,30.36,29.59054908156395
amostra_1010_24.43.csv,24.43,24.210449248552322
amostra_1017_29.19.csv,29.19,28.245524123311043
amostra_1023_29.83.csv,29.83,29.739996299147606
amostra_1027_31.66.csv,31.66,30.7861268222332
amostra_1028_32.85.csv,32.85,32.87838786840439
amostra_1032_25.18.csv,25.18,25.256579771637917
amostra_1033_26.37.csv,26.37,26.601604729890823
amostra_1036_28.78.csv,28.78,28.69386577606201
amostra_1040_26.95.csv,26.95,28.245524123311043
amostra_1044_32.25.csv,32.25,32.87838786840439
amostra_1045_32.31.csv,32.31,32.87838786840439
amostra_1048_37.63.csv,37.63,37.062909960746765
amostra_1052_31.04.csv,31.04,30.636679604649544
amostra_1055_27.47.csv,27.47,28.992760211229324
amostra_1063_28.13.csv,28.13,28.245524123311043
amostra_1065_27.44.csv,27.44,26.452157512307167
amostra_1068_26.36.csv,26.36,26.003815859556198
amostra_1076_26.28.csv,26.28,26.75105194747448
amostra_1078_26.86.csv,26.86,26.153263077139854
amostra_1084_34.63.csv,34.63,35.867332220077515
amostra_1086_30.93.csv,30.93,30.636679604649544
amostra_1088_34.05.csv,34.05,33.32672952115536
amostra_1091_32.26.csv,32.26,31.383915692567825
amostra_1095_28.79.csv,28.79,29.59054908156395
amostra_1097_25.09.csv,25.09,25.256579771637917
amostra_1102_30.62.csv,30.62,30.935574039816856
amostra_1105_27.61.csv,27.61,27.49828803539276
amostra_1122_35.39.csv,35.39,34.223412826657295
amostra_1127_30.74.csv,30.74,29.291654646396637
amostra_1134_28.71.csv,28.71,28.69386577606201
amostra_1143_36.60.csv,36.6,34.82120169699192
amostra_1145_37.82.csv,37.82,36.01677943766117
amostra_1154_30.76.csv,30.76,30.33778516948223
amostra_1157_33.17.csv,33.17,32.28059899806976
amostra_1172_25.90.csv,25.9,25.854368641972542
amostra_1173_27.08.csv,27.08,26.900499165058136
amostra_1175_30.46.csv,30.46,31.085021257400513
amostra_1179_23.87.csv,23.87,23.91155481338501
amostra_1186_28.63.csv,28.63,29.291654646396637
amostra_1188_31.76.csv,31.76,31.98170456290245
amostra_1194_32.40.csv,32.4,32.13115178048611
amostra_1196_23.49.csv,23.49,24.509343683719635
amostra_1199_25.92.csv,25.92,26.452157512307167
amostra_1201_26.39.csv,26.39,27.94662968814373
amostra_1206_26.50.csv,26.5,27.647735252976418
amostra_1223_30.63.csv,30.63,30.636679604649544
amostra_1229_31.27.csv,31.27,30.7861268222332
amostra_1232_23.55.csv,23.55,23.762107595801353
amostra_1238_28.39.csv,28.39,27.94662968814373
amostra_1242_26.56.csv,26.56,26.900499165058136
amostra_1249_29.30.csv,29.3,28.992760211229324
amostra_1251_30.55.csv,30.55,30.33778516948223
amostra_1254_32.95.csv,32.95,33.62562395632267
amostra_1255_29.94.csv,29.94,30.188337951898575
amostra_1256_29.25.csv,29.25,30.33778516948223
amostra_1258_32.37.csv,32.37,32.72894065082073
amostra_1260_23.46.csv,23.46,24.957685336470604
amostra_1261_22.77.csv,22.77,24.061002030968666
amostra_1265_26.36.csv,26.36,27.94662968814373
amostra_1266_28.30.csv,28.3,29.14220742881298
amostra_1270_26.47.csv,26.47,27.19939360022545
amostra_1277_34.01.csv,34.01,34.223412826657295
amostra_1283_29.47.csv,29.47,29.889443516731262
amostra_1284_30.65.csv,30.65,30.33778516948223
amostra_1285_31.82.csv,31.82,31.383915692567825
amostra_1299_31.30.csv,31.3,27.348840817809105
amostra_1300_32.46.csv,32.46,28.544418558478355
amostra_1302_33.70.csv,33.7,29.739996299147606
amostra_1306_31.88.csv,31.88,28.544418558478355
amostra_1312_27.22.csv,27.22,27.348840817809105
amostra_1317_23.52.csv,23.52,24.65879090130329
amostra_1318_24.70.csv,24.7,25.10713255405426
amostra_1329_26.53.csv,26.53,30.487232387065887
