real,previsto,erro_abs,erro_rel_percent
1661.81,1499.6572,162.15283,9.757603
2767.58,2605.97,161.6101,5.8394012
1477.3,1499.9862,22.686157,1.53565
2655.21,2933.1543,277.94434,10.467885
2886.82,3133.7688,246.94873,8.554352
1592.14,1945.742,353.60193,22.209223
2678.45,2615.81,62.639893,2.338662
3355.54,3465.4766,109.93652,3.2762692
3174.44,3380.7644,206.32446,6.499555
1713.57,1684.6654,28.904541,1.6868025
1298.56,1439.93,141.37,10.886674
2869.17,2962.646,93.476074,3.2579486
1900.98,1786.2766,114.70337,6.033907
3541.12,3587.9077,46.787598,1.3212655
3067.79,3254.09,186.30005,6.0727773
1259.51,1021.7021,237.80792,18.880987
2396.15,1888.8066,507.34326,21.17327
2150.1,2271.3433,121.243164,5.6389546
2062.88,2123.1443,60.264404,2.9213724
2814.15,2655.3818,158.76807,5.641777
3109.14,3071.0308,38.10913,1.225713
2777.11,3337.4575,560.3474,20.177357
2622.67,2712.8,90.13013,3.4365792
3159.97,2862.46,297.51,9.414964
2223.95,2359.536,135.58594,6.096627
2129.6,1927.36,202.24011,9.496624
3083.68,3182.192,98.51196,3.1946235
1323.35,1468.6371,145.28711,10.978737
2769.13,2962.646,193.51611,6.988336
1354.33,1021.7021,332.62787,24.560328
3161.48,2990.83,170.6499,5.3977857
1684.04,1770.6267,86.58667,5.141604
2089.21,2335.096,245.88599,11.769329
1819.29,1931.83,112.53992,6.185925
3021.42,2643.1572,378.2627,12.519368
2349.7,2071.175,278.5249,11.853637
2971.58,2523.92,447.66016,15.064718
2434.44,2273.865,160.57495,6.5959706
1190.31,1223.6565,33.346436,2.8014915
2623.33,2434.107,189.22314,7.2130895
3157.41,3260.0024,102.59253,3.2492623
2408.77,2359.536,49.23413,2.0439532
2174.71,2499.8801,325.17017,14.952347
1636.98,1945.742,308.76196,18.861683
2135.48,2154.3079,18.82788,0.88166976
2574.51,2859.4724,284.9624,11.068607
2233.3,2123.1443,110.15576,4.932421
2375.25,2429.02,53.77002,2.2637627
2904.72,2719.9,184.82007,6.3627496
2192.8,1891.58,301.2201,13.736778
2141.66,1919.555,222.10486,10.3706875
3235.27,3262.7734,27.503418,0.85011196
2736.62,2725.2766,11.343506,0.4145079
2127.31,2421.7026,294.39258,13.838725
2805.25,2591.618,213.63208,7.615438
3474.59,2893.76,580.8301,16.716507
3482.73,3705.3633,222.6333,6.3924937
3049.48,2702.1755,347.30444,11.388972
3582.42,3841.96,259.54004,7.2448244
2549.24,2345.3577,203.88232,7.9977694
1372.31,1501.1195,128.80945,9.386323
2724.14,2426.4226,297.7173,10.928854
2815.36,2623.6094,191.75073,6.8108773
2529.83,2188.373,341.45703,13.4972315
1631.07,1405.984,225.08594,13.799895
3015.77,3264.4482,248.67822,8.245928
3278.53,3407.58,129.05005,3.9362166
2542.28,2386.5334,155.74658,6.126256
1687.09,1540.46,146.63,8.691298
3139.57,3364.0798,224.50977,7.150972
1533.19,1446.7693,86.420654,5.6366568
1843.96,1823.5914,20.36853,1.104608
2199.19,2198.3513,0.83862305,0.03813327
1517.79,1691.49,173.69995,11.444267
1094.42,1275.06,180.64001,16.505547
2859.09,3114.31,255.21997,8.926615
